"ObjectID","PropertyID","PropertyValue"
"AA-1221-MCO-ORD2011-12-24","ExpectedDepartureTime","December 24, 2011               08:00 PM    "
"AA-1221-MCO-ORD2011-12-24","ActualDepartureTime","December 24, 2011               07:40 PM    "
"AA-1221-MCO-ORD2011-12-24","DepartureGate"," 14"
"AA-1221-MCO-ORD2011-12-24","ExpectedArrivalTime","December 24, 2011               09:50 PM    "
"AA-1221-MCO-ORD2011-12-24","ActualArrivalTime","December 24, 2011               09:15 PM    "
"AA-1221-MCO-ORD2011-12-24","ArrivalGate"," K4    "
"AA-518-MIA-JFK2011-12-24","ExpectedDepartureTime","December 24, 2011               06:30 AM    "
"AA-518-MIA-JFK2011-12-24","ActualDepartureTime","December 24, 2011               06:27 AM    "
"AA-518-MIA-JFK2011-12-24","DepartureGate"," D2"
"AA-518-MIA-JFK2011-12-24","ExpectedArrivalTime","December 24, 2011               09:15 AM    "
"AA-518-MIA-JFK2011-12-24","ActualArrivalTime","December 24, 2011               09:06 AM    "
"AA-518-MIA-JFK2011-12-24","ArrivalGate"," 8    "
"AA-1640-MIA-MCO2011-12-24","ExpectedDepartureTime","December 24, 2011               06:30 PM    "
"AA-1640-MIA-MCO2011-12-24","ActualDepartureTime","December 24, 2011     "
"AA-1640-MIA-MCO2011-12-24","DepartureGate"," D48"
"AA-1640-MIA-MCO2011-12-24","ExpectedArrivalTime","December 24, 2011               07:25 PM    "
"AA-1640-MIA-MCO2011-12-24","ActualArrivalTime","December 24, 2011     "
"AA-1640-MIA-MCO2011-12-24","ArrivalGate"," 14    "
"AA-4307-ORD-DTW2011-12-24","ExpectedDepartureTime","December 24, 2011               06:45 PM    "
"AA-4307-ORD-DTW2011-12-24","ActualDepartureTime","December 24, 2011               06:48 PM    "
"AA-4307-ORD-DTW2011-12-24","DepartureGate"," G1A"
"AA-4307-ORD-DTW2011-12-24","ExpectedArrivalTime","December 24, 2011               09:10 PM    "
"AA-4307-ORD-DTW2011-12-24","ActualArrivalTime","December 24, 2011               09:20 PM    "
"AA-4307-ORD-DTW2011-12-24","ArrivalGate"," D19    "
"AA-2525-DFW-MIA2011-12-24","ExpectedDepartureTime","December 24, 2011               07:25 AM    "
"AA-2525-DFW-MIA2011-12-24","ActualDepartureTime","December 24, 2011               07:53 AM    "
"AA-2525-DFW-MIA2011-12-24","DepartureGate"," D22A"
"AA-2525-DFW-MIA2011-12-24","ExpectedArrivalTime","December 24, 2011               11:10 AM    "
"AA-2525-DFW-MIA2011-12-24","ActualArrivalTime","December 24, 2011               12:03 PM    "
"AA-2525-DFW-MIA2011-12-24","ArrivalGate"," D3    "
"AA-616-DFW-DTW2011-12-24","ExpectedDepartureTime","December 24, 2011               09:05 AM    "
"AA-616-DFW-DTW2011-12-24","ActualDepartureTime","December 24, 2011               09:25 AM    "
"AA-616-DFW-DTW2011-12-24","DepartureGate"," C20"
"AA-616-DFW-DTW2011-12-24","ExpectedArrivalTime","December 24, 2011               12:35 PM    "
"AA-616-DFW-DTW2011-12-24","ActualArrivalTime","December 24, 2011               12:42 PM    "
"AA-616-DFW-DTW2011-12-24","ArrivalGate"," D32    "
"AA-431-MIA-SFO2011-12-24","ExpectedDepartureTime","December 24, 2011               08:35 AM    "
"AA-431-MIA-SFO2011-12-24","ActualDepartureTime","December 24, 2011               09:52 AM    "
"AA-431-MIA-SFO2011-12-24","DepartureGate"," D3"
"AA-431-MIA-SFO2011-12-24","ExpectedArrivalTime","December 24, 2011               11:50 AM    "
"AA-431-MIA-SFO2011-12-24","ActualArrivalTime","December 24, 2011     "
"AA-431-MIA-SFO2011-12-24","ArrivalGate"," 57    "
"AA-3756-ORD-SLC2011-12-24","ExpectedDepartureTime","December 24, 2011               12:15 PM    "
"AA-3756-ORD-SLC2011-12-24","ActualDepartureTime","December 24, 2011               12:13 PM    "
"AA-3756-ORD-SLC2011-12-24","DepartureGate"," H3A"
"AA-3756-ORD-SLC2011-12-24","ExpectedArrivalTime","December 24, 2011               02:45 PM    "
"AA-3756-ORD-SLC2011-12-24","ActualArrivalTime","December 24, 2011               02:27 PM    "
"AA-3756-ORD-SLC2011-12-24","ArrivalGate"," A3    "
"AA-1279-DFW-PHX2011-12-24","ExpectedDepartureTime","December 24, 2011               01:00 PM    "
"AA-1279-DFW-PHX2011-12-24","ActualDepartureTime","December 24, 2011               12:57 PM    "
"AA-1279-DFW-PHX2011-12-24","DepartureGate"," C19"
"AA-1279-DFW-PHX2011-12-24","ExpectedArrivalTime","December 24, 2011               02:35 PM    "
"AA-1279-DFW-PHX2011-12-24","ActualArrivalTime","December 24, 2011               02:19 PM    "
"AA-1279-DFW-PHX2011-12-24","ArrivalGate"," 4    "
"AA-2050-ORD-MIA2011-12-24","ExpectedDepartureTime","December 24, 2011               10:40 AM    "
"AA-2050-ORD-MIA2011-12-24","ActualDepartureTime","December 24, 2011               10:58 AM    "
"AA-2050-ORD-MIA2011-12-24","DepartureGate"," K16"
"AA-2050-ORD-MIA2011-12-24","ExpectedArrivalTime","December 24, 2011               02:45 PM    "
"AA-2050-ORD-MIA2011-12-24","ActualArrivalTime","December 24, 2011               02:49 PM    "
"AA-2050-ORD-MIA2011-12-24","ArrivalGate"," D11    "
"AA-3804-PHL-ORD2011-12-24","ExpectedDepartureTime","December 24, 2011               02:35 PM    "
"AA-3804-PHL-ORD2011-12-24","ActualDepartureTime","December 24, 2011               02:28 PM    "
"AA-3804-PHL-ORD2011-12-24","DepartureGate"," A7"
"AA-3804-PHL-ORD2011-12-24","ExpectedArrivalTime","December 24, 2011               04:05 PM    "
"AA-3804-PHL-ORD2011-12-24","ActualArrivalTime","December 24, 2011               03:45 PM    "
"AA-3804-PHL-ORD2011-12-24","ArrivalGate"," G19    "
"AA-1522-SFO-ORD2011-12-24","ExpectedDepartureTime","December 24, 2011               11:55 PM    "
"AA-1522-SFO-ORD2011-12-24","ActualDepartureTime","December 24, 2011     "
"AA-1522-SFO-ORD2011-12-24","DepartureGate"," 57"
"AA-1522-SFO-ORD2011-12-24","ExpectedArrivalTime","December 25, 2011               05:50 AM    "
"AA-1522-SFO-ORD2011-12-24","ActualArrivalTime","December 25, 2011     "
"AA-1522-SFO-ORD2011-12-24","ArrivalGate"," H10    "
"AA-1434-DFW-MCO2011-12-24","ExpectedDepartureTime","December 24, 2011               07:15 AM    "
"AA-1434-DFW-MCO2011-12-24","ActualDepartureTime","December 24, 2011               07:10 AM    "
"AA-1434-DFW-MCO2011-12-24","DepartureGate"," C7"
"AA-1434-DFW-MCO2011-12-24","ExpectedArrivalTime","December 24, 2011               10:35 AM    "
"AA-1434-DFW-MCO2011-12-24","ActualArrivalTime","December 24, 2011               10:37 AM    "
"AA-1434-DFW-MCO2011-12-24","ArrivalGate"," 17    "
"AA-59-JFK-SFO2011-12-24","ExpectedDepartureTime","December 24, 2011               07:10 AM    "
"AA-59-JFK-SFO2011-12-24","ActualDepartureTime","December 24, 2011               07:03 AM    "
"AA-59-JFK-SFO2011-12-24","DepartureGate"," 46"
"AA-59-JFK-SFO2011-12-24","ExpectedArrivalTime","December 24, 2011               10:45 AM    "
"AA-59-JFK-SFO2011-12-24","ActualArrivalTime","December 24, 2011               10:14 AM    "
"AA-59-JFK-SFO2011-12-24","ArrivalGate"," 58B    "
"AA-415-BOS-ORD2011-12-24","ExpectedDepartureTime","December 24, 2011               08:35 AM    "
"AA-415-BOS-ORD2011-12-24","ActualDepartureTime","December 24, 2011               08:29 AM    "
"AA-415-BOS-ORD2011-12-24","DepartureGate"," B29"
"AA-415-BOS-ORD2011-12-24","ExpectedArrivalTime","December 24, 2011               10:40 AM    "
"AA-415-BOS-ORD2011-12-24","ActualArrivalTime","December 24, 2011               10:08 AM    "
"AA-415-BOS-ORD2011-12-24","ArrivalGate"," K8    "
"AA-3823-LAX-DEN2011-12-24","ExpectedDepartureTime","December 24, 2011               09:00 PM    "
"AA-3823-LAX-DEN2011-12-24","ActualDepartureTime","December 24, 2011     "
"AA-3823-LAX-DEN2011-12-24","DepartureGate"," 44I"
"AA-3823-LAX-DEN2011-12-24","ExpectedArrivalTime","December 25, 2011               12:15 AM    "
"AA-3823-LAX-DEN2011-12-24","ActualArrivalTime","December 25, 2011     "
"AA-3823-LAX-DEN2011-12-24","ArrivalGate"," A49    "
"AA-1165-JFK-MIA2011-12-24","ExpectedDepartureTime","December 24, 2011               06:59 AM    "
"AA-1165-JFK-MIA2011-12-24","ActualDepartureTime","December 24, 2011               06:57 AM    "
"AA-1165-JFK-MIA2011-12-24","DepartureGate"," 4"
"AA-1165-JFK-MIA2011-12-24","ExpectedArrivalTime","December 24, 2011               10:34 AM    "
"AA-1165-JFK-MIA2011-12-24","ActualArrivalTime","December 24, 2011               10:10 AM    "
"AA-1165-JFK-MIA2011-12-24","ArrivalGate"," D50    "
"AA-3786-IAH-ORD2011-12-24","ExpectedDepartureTime","December 24, 2011               04:00 PM    "
"AA-3786-IAH-ORD2011-12-24","ActualDepartureTime","December 24, 2011               03:56 PM    "
"AA-3786-IAH-ORD2011-12-24","DepartureGate"," A29"
"AA-3786-IAH-ORD2011-12-24","ExpectedArrivalTime","December 24, 2011               06:40 PM    "
"AA-3786-IAH-ORD2011-12-24","ActualArrivalTime","December 24, 2011               06:02 PM    "
"AA-3786-IAH-ORD2011-12-24","ArrivalGate"," G10    "
"AA-4330-CVG-ORD2011-12-24","ExpectedDepartureTime","December 24, 2011               03:35 PM    "
"AA-4330-CVG-ORD2011-12-24","ActualDepartureTime","December 24, 2011               03:27 PM    "
"AA-4330-CVG-ORD2011-12-24","DepartureGate"," 5"
"AA-4330-CVG-ORD2011-12-24","ExpectedArrivalTime","December 24, 2011               04:00 PM    "
"AA-4330-CVG-ORD2011-12-24","ActualArrivalTime","December 24, 2011               03:48 PM    "
"AA-4330-CVG-ORD2011-12-24","ArrivalGate"," G9    "
"AA-1664-MIA-ATL2011-12-24","ExpectedDepartureTime","December 24, 2011               10:15 AM    "
"AA-1664-MIA-ATL2011-12-24","ActualDepartureTime","December 24, 2011               10:22 AM    "
"AA-1664-MIA-ATL2011-12-24","DepartureGate"," D17"
"AA-1664-MIA-ATL2011-12-24","ExpectedArrivalTime","December 24, 2011               12:10 PM    "
"AA-1664-MIA-ATL2011-12-24","ActualArrivalTime","December 24, 2011               12:12 PM    "
"AA-1664-MIA-ATL2011-12-24","ArrivalGate"," T11    "
"AA-789-ORD-DEN2011-12-24","ExpectedDepartureTime","December 24, 2011               01:05 PM    "
"AA-789-ORD-DEN2011-12-24","ActualDepartureTime","December 24, 2011               01:05 PM    "
"AA-789-ORD-DEN2011-12-24","DepartureGate"," H11B"
"AA-789-ORD-DEN2011-12-24","ExpectedArrivalTime","December 24, 2011               02:35 PM    "
"AA-789-ORD-DEN2011-12-24","ActualArrivalTime","December 24, 2011               02:29 PM    "
"AA-789-ORD-DEN2011-12-24","ArrivalGate"," A49    "
"AA-3468-CVG-MIA2011-12-24","ExpectedDepartureTime","December 24, 2011               07:00 AM    "
"AA-3468-CVG-MIA2011-12-24","ActualDepartureTime","December 24, 2011               06:58 AM    "
"AA-3468-CVG-MIA2011-12-24","DepartureGate"," 5"
"AA-3468-CVG-MIA2011-12-24","ExpectedArrivalTime","December 24, 2011               09:55 AM    "
"AA-3468-CVG-MIA2011-12-24","ActualArrivalTime","December 24, 2011               09:49 AM    "
"AA-3468-CVG-MIA2011-12-24","ArrivalGate"," D60N    "
"AA-204-LAX-MCO2011-12-24","ExpectedDepartureTime","December 24, 2011               11:25 PM    "
"AA-204-LAX-MCO2011-12-24","ActualDepartureTime","December 24, 2011     "
"AA-204-LAX-MCO2011-12-24","DepartureGate"," 40"
"AA-204-LAX-MCO2011-12-24","ExpectedArrivalTime","December 25, 2011               06:55 AM    "
"AA-204-LAX-MCO2011-12-24","ActualArrivalTime","December 25, 2011     "
"AA-204-LAX-MCO2011-12-24","ArrivalGate"," TBA    "
"AA-4277-CVG-JFK2011-12-24","ExpectedDepartureTime","December 24, 2011               12:10 PM    "
"AA-4277-CVG-JFK2011-12-24","ActualDepartureTime","December 24, 2011               12:14 PM    "
"AA-4277-CVG-JFK2011-12-24","DepartureGate"," 1"
"AA-4277-CVG-JFK2011-12-24","ExpectedArrivalTime","December 24, 2011               02:15 PM    "
"AA-4277-CVG-JFK2011-12-24","ActualArrivalTime","December 24, 2011               01:45 PM    "
"AA-4277-CVG-JFK2011-12-24","ArrivalGate"," 32I    "
"AA-466-IAH-MIA2011-12-24","ExpectedDepartureTime","December 24, 2011               06:00 AM    "
"AA-466-IAH-MIA2011-12-24","ActualDepartureTime","December 24, 2011               06:03 AM    "
"AA-466-IAH-MIA2011-12-24","DepartureGate"," A27"
"AA-466-IAH-MIA2011-12-24","ExpectedArrivalTime","December 24, 2011               09:20 AM    "
"AA-466-IAH-MIA2011-12-24","ActualArrivalTime","December 24, 2011               09:19 AM    "
"AA-466-IAH-MIA2011-12-24","ArrivalGate"," D17    "
"AA-2312-DFW-DTW2011-12-24","ExpectedDepartureTime","December 24, 2011               07:55 PM    "
"AA-2312-DFW-DTW2011-12-24","ActualDepartureTime","December 24, 2011     "
"AA-2312-DFW-DTW2011-12-24","DepartureGate"," C27"
"AA-2312-DFW-DTW2011-12-24","ExpectedArrivalTime","December 24, 2011               11:20 PM    "
"AA-2312-DFW-DTW2011-12-24","ActualArrivalTime","December 24, 2011     "
"AA-2312-DFW-DTW2011-12-24","ArrivalGate"," D32    "
"AA-404-MIA-MCO2011-12-24","ExpectedDepartureTime","December 24, 2011               06:45 AM    "
"AA-404-MIA-MCO2011-12-24","ActualDepartureTime","December 24, 2011               06:41 AM    "
"AA-404-MIA-MCO2011-12-24","DepartureGate"," D34"
"AA-404-MIA-MCO2011-12-24","ExpectedArrivalTime","December 24, 2011               07:45 AM    "
"AA-404-MIA-MCO2011-12-24","ActualArrivalTime","December 24, 2011               07:46 AM    "
"AA-404-MIA-MCO2011-12-24","ArrivalGate"," 15    "
"AA-85-JFK-SFO2011-12-24","ExpectedDepartureTime","December 24, 2011               03:05 PM    "
"AA-85-JFK-SFO2011-12-24","ActualDepartureTime","December 24, 2011               03:06 PM    "
"AA-85-JFK-SFO2011-12-24","DepartureGate"," 12"
"AA-85-JFK-SFO2011-12-24","ExpectedArrivalTime","December 24, 2011               06:30 PM    "
"AA-85-JFK-SFO2011-12-24","ActualArrivalTime","December 24, 2011               06:29 PM    "
"AA-85-JFK-SFO2011-12-24","ArrivalGate"," 57    "
"AA-3-JFK-LAX2011-12-24","ExpectedDepartureTime","December 24, 2011               12:00 PM    "
"AA-3-JFK-LAX2011-12-24","ActualDepartureTime","December 24, 2011               11:53 AM    "
"AA-3-JFK-LAX2011-12-24","DepartureGate"," 46"
"AA-3-JFK-LAX2011-12-24","ExpectedArrivalTime","December 24, 2011               03:15 PM    "
"AA-3-JFK-LAX2011-12-24","ActualArrivalTime","December 24, 2011               02:29 PM    "
"AA-3-JFK-LAX2011-12-24","ArrivalGate"," 47B    "
