"ObjectID","PropertyID","PropertyValue"
"AA-1221-MCO-ORD2011-12-03","ExpectedDepartureTime","12/03/2011 08:00 PM"
"AA-1221-MCO-ORD2011-12-03","ActualDepartureTime","12/03/2011 08:09 PM"
"AA-1221-MCO-ORD2011-12-03","DepartureGate","15"
"AA-1221-MCO-ORD2011-12-03","ExpectedArrivalTime","12/03/2011 09:50 PM"
"AA-1221-MCO-ORD2011-12-03","ActualArrivalTime","12/03/2011 09:38 PM"
"AA-1221-MCO-ORD2011-12-03","ArrivalGate","L8"
"AA-518-MIA-JFK2011-12-03","ExpectedDepartureTime","12/03/2011 06:30 AM"
"AA-518-MIA-JFK2011-12-03","ActualDepartureTime","12/03/2011 06:42 AM"
"AA-518-MIA-JFK2011-12-03","DepartureGate","D16"
"AA-518-MIA-JFK2011-12-03","ExpectedArrivalTime","12/03/2011 09:15 AM"
"AA-518-MIA-JFK2011-12-03","ActualArrivalTime","12/03/2011 09:11 AM"
"AA-518-MIA-JFK2011-12-03","ArrivalGate","12"
"AA-1640-MIA-MCO2011-12-03","ExpectedDepartureTime","12/03/2011 06:30 PM"
"AA-1640-MIA-MCO2011-12-03","DepartureGate","D43"
"AA-1640-MIA-MCO2011-12-03","ExpectedArrivalTime","12/03/2011 07:25 PM"
"AA-1640-MIA-MCO2011-12-03","ArrivalGate","14"
"AA-4307-ORD-DTW2011-12-03","ExpectedDepartureTime","12/03/2011 08:05 PM"
"AA-4307-ORD-DTW2011-12-03","ActualDepartureTime","12/03/2011 08:22 PM"
"AA-4307-ORD-DTW2011-12-03","DepartureGate","G7"
"AA-4307-ORD-DTW2011-12-03","ExpectedArrivalTime","12/03/2011 10:20 PM"
"AA-4307-ORD-DTW2011-12-03","ActualArrivalTime","12/03/2011 10:10 PM"
"AA-4307-ORD-DTW2011-12-03","ArrivalGate","D19"
"AA-2525-DFW-MIA2011-12-03","ExpectedDepartureTime","12/03/2011 07:25 AM"
"AA-2525-DFW-MIA2011-12-03","ActualDepartureTime","12/03/2011 08:03 AM"
"AA-2525-DFW-MIA2011-12-03","DepartureGate","D25"
