"ObjectID","PropertyID","PropertyValue"
"AA-1221-MCO-ORD2011-12-30","ExpectedDepartureTime","December 30, 2011               08:00 PM    "
"AA-1221-MCO-ORD2011-12-30","ActualDepartureTime","December 30, 2011               08:21 PM    "
"AA-1221-MCO-ORD2011-12-30","DepartureGate"," 15"
"AA-1221-MCO-ORD2011-12-30","ExpectedArrivalTime","December 30, 2011               09:50 PM    "
"AA-1221-MCO-ORD2011-12-30","ActualArrivalTime","December 30, 2011               10:00 PM    "
"AA-1221-MCO-ORD2011-12-30","ArrivalGate"," H10    "
"AA-4307-ORD-DTW2011-12-30","ExpectedDepartureTime","December 30, 2011               06:45 PM    "
"AA-4307-ORD-DTW2011-12-30","ActualDepartureTime","December 30, 2011               06:42 PM    "
"AA-4307-ORD-DTW2011-12-30","DepartureGate"," G20"
"AA-4307-ORD-DTW2011-12-30","ExpectedArrivalTime","December 30, 2011               09:10 PM    "
"AA-4307-ORD-DTW2011-12-30","ActualArrivalTime","December 30, 2011               08:58 PM    "
"AA-4307-ORD-DTW2011-12-30","ArrivalGate"," D28    "
"AA-616-DFW-DTW2011-12-30","ExpectedDepartureTime","December 30, 2011               09:05 AM    "
"AA-616-DFW-DTW2011-12-30","ActualDepartureTime","December 30, 2011               09:01 AM    "
"AA-616-DFW-DTW2011-12-30","DepartureGate"," C17"
"AA-616-DFW-DTW2011-12-30","ExpectedArrivalTime","December 30, 2011               12:35 PM    "
"AA-616-DFW-DTW2011-12-30","ActualArrivalTime","December 30, 2011               12:31 PM    "
"AA-616-DFW-DTW2011-12-30","ArrivalGate"," D32    "
"AA-431-MIA-SFO2011-12-30","ExpectedDepartureTime","December 30, 2011               08:35 AM    "
"AA-431-MIA-SFO2011-12-30","ActualDepartureTime","December 30, 2011               09:10 AM    "
"AA-431-MIA-SFO2011-12-30","DepartureGate"," D40"
"AA-431-MIA-SFO2011-12-30","ExpectedArrivalTime","December 30, 2011               11:50 AM    "
"AA-431-MIA-SFO2011-12-30","ActualArrivalTime","December 30, 2011     "
"AA-431-MIA-SFO2011-12-30","ArrivalGate"," 58B    "
"AA-3756-ORD-SLC2011-12-30","ExpectedDepartureTime","December 30, 2011               12:15 PM    "
"AA-3756-ORD-SLC2011-12-30","ActualDepartureTime","December 30, 2011               12:11 PM    "
"AA-3756-ORD-SLC2011-12-30","DepartureGate"," G19"
"AA-3756-ORD-SLC2011-12-30","ExpectedArrivalTime","December 30, 2011               02:45 PM    "
"AA-3756-ORD-SLC2011-12-30","ActualArrivalTime","December 30, 2011               02:45 PM    "
"AA-3756-ORD-SLC2011-12-30","ArrivalGate"," A3    "
"AA-2050-ORD-MIA2011-12-30","ExpectedDepartureTime","December 30, 2011               10:40 AM    "
"AA-2050-ORD-MIA2011-12-30","ActualDepartureTime","December 30, 2011               12:08 PM    "
"AA-2050-ORD-MIA2011-12-30","DepartureGate"," K15"
"AA-2050-ORD-MIA2011-12-30","ExpectedArrivalTime","December 30, 2011               02:45 PM    "
"AA-2050-ORD-MIA2011-12-30","ActualArrivalTime","December 30, 2011               03:54 PM    "
"AA-2050-ORD-MIA2011-12-30","ArrivalGate"," D2    "
"AA-3804-PHL-ORD2011-12-30","ExpectedDepartureTime","December 30, 2011               02:35 PM    "
"AA-3804-PHL-ORD2011-12-30","ActualDepartureTime","December 30, 2011               03:20 PM    "
"AA-3804-PHL-ORD2011-12-30","DepartureGate"," A7"
"AA-3804-PHL-ORD2011-12-30","ExpectedArrivalTime","December 30, 2011               04:05 PM    "
"AA-3804-PHL-ORD2011-12-30","ActualArrivalTime","December 30, 2011               04:21 PM    "
"AA-3804-PHL-ORD2011-12-30","ArrivalGate"," G18    "
"AA-1664-MIA-ATL2011-12-30","ExpectedDepartureTime","December 30, 2011               10:15 AM    "
"AA-1664-MIA-ATL2011-12-30","ActualDepartureTime","December 30, 2011               10:11 AM    "
"AA-1664-MIA-ATL2011-12-30","DepartureGate"," D4"
"AA-1664-MIA-ATL2011-12-30","ExpectedArrivalTime","December 30, 2011               12:10 PM    "
"AA-1664-MIA-ATL2011-12-30","ActualArrivalTime","December 30, 2011               11:58 AM    "
"AA-1664-MIA-ATL2011-12-30","ArrivalGate"," T11    "
"AA-789-ORD-DEN2011-12-30","ExpectedDepartureTime","December 30, 2011               01:05 PM    "
"AA-789-ORD-DEN2011-12-30","ActualDepartureTime","December 30, 2011               01:01 PM    "
"AA-789-ORD-DEN2011-12-30","DepartureGate"," K7"
"AA-789-ORD-DEN2011-12-30","ExpectedArrivalTime","December 30, 2011               02:35 PM    "
"AA-789-ORD-DEN2011-12-30","ActualArrivalTime","December 30, 2011               02:36 PM    "
"AA-789-ORD-DEN2011-12-30","ArrivalGate"," A49    "
"AA-1733-ORD-PHX2011-12-30","ExpectedDepartureTime","December 30, 2011               07:45 PM    "
"AA-1733-ORD-PHX2011-12-30","ActualDepartureTime","December 30, 2011               08:03 PM    "
"AA-1733-ORD-PHX2011-12-30","DepartureGate"," H16"
"AA-1733-ORD-PHX2011-12-30","ExpectedArrivalTime","December 30, 2011               10:30 PM    "
"AA-1733-ORD-PHX2011-12-30","ActualArrivalTime","December 30, 2011     "
"AA-1733-ORD-PHX2011-12-30","ArrivalGate"," 6    "
"AA-1733-ORD-PHX2011-12-30","ExpectedDepartureTime","December 30, 2011               07:45 PM    "
"AA-1733-ORD-PHX2011-12-30","ActualDepartureTime","December 30, 2011               08:03 PM    "
"AA-1733-ORD-PHX2011-12-30","DepartureGate"," H16"
"AA-1733-ORD-PHX2011-12-30","ExpectedArrivalTime","December 30, 2011               10:30 PM    "
"AA-1733-ORD-PHX2011-12-30","ActualArrivalTime","December 30, 2011     "
"AA-1733-ORD-PHX2011-12-30","ArrivalGate"," 6    "
"AA-4277-CVG-JFK2011-12-30","ExpectedDepartureTime","December 30, 2011               12:10 PM    "
"AA-4277-CVG-JFK2011-12-30","ActualDepartureTime","December 30, 2011               12:01 PM    "
"AA-4277-CVG-JFK2011-12-30","DepartureGate"," 1"
"AA-4277-CVG-JFK2011-12-30","ExpectedArrivalTime","December 30, 2011               02:15 PM    "
"AA-4277-CVG-JFK2011-12-30","ActualArrivalTime","December 30, 2011               01:51 PM    "
"AA-4277-CVG-JFK2011-12-30","ArrivalGate"," 31A    "
"AA-2312-DFW-DTW2011-12-30","ExpectedDepartureTime","December 30, 2011               08:25 PM    "
"AA-2312-DFW-DTW2011-12-30","ActualDepartureTime","December 30, 2011     "
"AA-2312-DFW-DTW2011-12-30","DepartureGate"," C30"
"AA-2312-DFW-DTW2011-12-30","ExpectedArrivalTime","December 30, 2011               11:50 PM    "
"AA-2312-DFW-DTW2011-12-30","ActualArrivalTime","December 30, 2011     "
"AA-2312-DFW-DTW2011-12-30","ArrivalGate"," D32    "
"AA-85-JFK-SFO2011-12-30","ExpectedDepartureTime","December 30, 2011               03:05 PM    "
"AA-85-JFK-SFO2011-12-30","ActualDepartureTime","December 30, 2011               03:06 PM    "
"AA-85-JFK-SFO2011-12-30","DepartureGate"," 5"
"AA-85-JFK-SFO2011-12-30","ExpectedArrivalTime","December 30, 2011               06:30 PM    "
"AA-85-JFK-SFO2011-12-30","ActualArrivalTime","December 30, 2011               06:47 PM    "
"AA-85-JFK-SFO2011-12-30","ArrivalGate"," 58B    "
"AA-404-MIA-MCO2011-12-30","ExpectedDepartureTime","December 30, 2011               06:45 AM    "
"AA-404-MIA-MCO2011-12-30","ActualDepartureTime","December 30, 2011               06:46 AM    "
"AA-404-MIA-MCO2011-12-30","DepartureGate"," E7"
"AA-404-MIA-MCO2011-12-30","ExpectedArrivalTime","December 30, 2011               07:45 AM    "
"AA-404-MIA-MCO2011-12-30","ActualArrivalTime","December 30, 2011               07:58 AM    "
"AA-404-MIA-MCO2011-12-30","ArrivalGate"," 14    "
"AA-2268-PHX-ORD2011-12-30","ExpectedDepartureTime","December 30, 2011               07:15 AM    "
"AA-2268-PHX-ORD2011-12-30","ActualDepartureTime","December 30, 2011               07:13 AM    "
"AA-2268-PHX-ORD2011-12-30","DepartureGate"," 6"
"AA-2268-PHX-ORD2011-12-30","ExpectedArrivalTime","December 30, 2011               11:35 AM    "
"AA-2268-PHX-ORD2011-12-30","ActualArrivalTime","December 30, 2011               11:42 AM    "
"AA-2268-PHX-ORD2011-12-30","ArrivalGate"," K8    "
"AA-4344-ORD-DTW2011-12-30","ExpectedDepartureTime","December 30, 2011               11:45 AM    "
"AA-4344-ORD-DTW2011-12-30","ActualDepartureTime","December 30, 2011               11:51 AM    "
"AA-4344-ORD-DTW2011-12-30","DepartureGate"," G11"
"AA-4344-ORD-DTW2011-12-30","ExpectedArrivalTime","December 30, 2011               02:00 PM    "
"AA-4344-ORD-DTW2011-12-30","ActualArrivalTime","December 30, 2011               02:13 PM    "
"AA-4344-ORD-DTW2011-12-30","ArrivalGate"," D28    "
"AA-484-DFW-MIA2011-12-30","ExpectedDepartureTime","December 30, 2011               04:15 PM    "
"AA-484-DFW-MIA2011-12-30","ActualDepartureTime","December 30, 2011               04:30 PM    "
"AA-484-DFW-MIA2011-12-30","DepartureGate"," C4"
"AA-484-DFW-MIA2011-12-30","ExpectedArrivalTime","December 30, 2011               07:55 PM    "
"AA-484-DFW-MIA2011-12-30","ActualArrivalTime","December 30, 2011               08:13 PM    "
"AA-484-DFW-MIA2011-12-30","ArrivalGate"," D15    "
"AA-3979-CVG-ORD2011-12-30","ExpectedDepartureTime","December 30, 2011               07:30 AM    "
"AA-3979-CVG-ORD2011-12-30","ActualDepartureTime","December 30, 2011               07:29 AM    "
"AA-3979-CVG-ORD2011-12-30","DepartureGate"," 3"
"AA-3979-CVG-ORD2011-12-30","ExpectedArrivalTime","December 30, 2011               08:00 AM    "
"AA-3979-CVG-ORD2011-12-30","ActualArrivalTime","December 30, 2011               07:41 AM    "
"AA-3979-CVG-ORD2011-12-30","ArrivalGate"," H1A    "
"AA-3063-SLC-LAX2011-12-30","ActualDepartureTime","December 30, 2011     "
"AA-3063-SLC-LAX2011-12-30","DepartureGate"," A3"
"AA-3063-SLC-LAX2011-12-30","ActualArrivalTime","December 30, 2011     "
"AA-3063-SLC-LAX2011-12-30","ArrivalGate"," 44H    "
"AA-3859-IAH-ORD2011-12-30","ExpectedDepartureTime","December 30, 2011               07:10 AM    "
"AA-3859-IAH-ORD2011-12-30","ActualDepartureTime","December 30, 2011               07:03 AM    "
"AA-3859-IAH-ORD2011-12-30","DepartureGate"," A29"
"AA-3859-IAH-ORD2011-12-30","ExpectedArrivalTime","December 30, 2011               09:40 AM    "
"AA-3859-IAH-ORD2011-12-30","ActualArrivalTime","December 30, 2011               09:33 AM    "
"AA-3859-IAH-ORD2011-12-30","ArrivalGate"," G6A    "
"AA-3842-MSP-ORD2011-12-30","ExpectedDepartureTime","December 30, 2011               06:00 AM    "
"AA-3842-MSP-ORD2011-12-30","ActualDepartureTime","December 30, 2011               06:00 AM    "
