"ObjectID","PropertyID","PropertyValue"
"AA-1221-MCO-ORD2012-01-01","ExpectedDepartureTime","January 1, 2012               08:00 PM    "
"AA-1221-MCO-ORD2012-01-01","ActualDepartureTime","January 1, 2012               07:57 PM    "
"AA-1221-MCO-ORD2012-01-01","DepartureGate"," 15"
"AA-1221-MCO-ORD2012-01-01","ExpectedArrivalTime","January 1, 2012               09:50 PM    "
"AA-1221-MCO-ORD2012-01-01","ActualArrivalTime","January 1, 2012               09:45 PM    "
"AA-1221-MCO-ORD2012-01-01","ArrivalGate"," K4    "
"AA-4307-ORD-DTW2012-01-01","ExpectedDepartureTime","January 1, 2012               06:45 PM    "
"AA-4307-ORD-DTW2012-01-01","ActualDepartureTime","January 1, 2012               06:54 PM    "
"AA-4307-ORD-DTW2012-01-01","DepartureGate"," G2A"
"AA-4307-ORD-DTW2012-01-01","ExpectedArrivalTime","January 1, 2012               09:10 PM    "
"AA-4307-ORD-DTW2012-01-01","ActualArrivalTime","January 1, 2012               09:12 PM    "
"AA-4307-ORD-DTW2012-01-01","ArrivalGate"," D19    "
"AA-616-DFW-DTW2012-01-01","ExpectedDepartureTime","January 1, 2012               09:05 AM    "
"AA-616-DFW-DTW2012-01-01","ActualDepartureTime","January 1, 2012               09:01 AM    "
"AA-616-DFW-DTW2012-01-01","DepartureGate"," A21"
"AA-616-DFW-DTW2012-01-01","ExpectedArrivalTime","January 1, 2012               12:35 PM    "
"AA-616-DFW-DTW2012-01-01","ActualArrivalTime","January 1, 2012               12:28 PM    "
"AA-616-DFW-DTW2012-01-01","ArrivalGate"," D32    "
"AA-431-MIA-SFO2012-01-01","ExpectedDepartureTime","January 1, 2012               08:35 AM    "
"AA-431-MIA-SFO2012-01-01","ActualDepartureTime","January 1, 2012               08:27 AM    "
"AA-431-MIA-SFO2012-01-01","DepartureGate"," D16"
"AA-431-MIA-SFO2012-01-01","ExpectedArrivalTime","January 1, 2012               11:50 AM    "
"AA-431-MIA-SFO2012-01-01","ActualArrivalTime","January 1, 2012               11:13 AM    "
"AA-431-MIA-SFO2012-01-01","ArrivalGate"," 57    "
"AA-3756-ORD-SLC2012-01-01","ExpectedDepartureTime","January 1, 2012               12:15 PM    "
"AA-3756-ORD-SLC2012-01-01","ActualDepartureTime","January 1, 2012               12:16 PM    "
"AA-3756-ORD-SLC2012-01-01","DepartureGate"," G19"
"AA-3756-ORD-SLC2012-01-01","ExpectedArrivalTime","January 1, 2012               02:45 PM    "
"AA-3756-ORD-SLC2012-01-01","ActualArrivalTime","January 1, 2012               02:29 PM    "
"AA-3756-ORD-SLC2012-01-01","ArrivalGate"," A3    "
"AA-2050-ORD-MIA2012-01-01","ExpectedDepartureTime","January 1, 2012               10:40 AM    "
"AA-2050-ORD-MIA2012-01-01","ActualDepartureTime","January 1, 2012               10:49 AM    "
"AA-2050-ORD-MIA2012-01-01","DepartureGate"," K7"
"AA-2050-ORD-MIA2012-01-01","ExpectedArrivalTime","January 1, 2012               02:45 PM    "
"AA-2050-ORD-MIA2012-01-01","ActualArrivalTime","January 1, 2012               02:53 PM    "
"AA-2050-ORD-MIA2012-01-01","ArrivalGate"," D23    "
"AA-3804-PHL-ORD2012-01-01","ExpectedDepartureTime","January 1, 2012               02:35 PM    "
"AA-3804-PHL-ORD2012-01-01","ActualDepartureTime","January 1, 2012               02:29 PM    "
"AA-3804-PHL-ORD2012-01-01","DepartureGate"," A7"
"AA-3804-PHL-ORD2012-01-01","ExpectedArrivalTime","January 1, 2012               04:05 PM    "
"AA-3804-PHL-ORD2012-01-01","ActualArrivalTime","January 1, 2012               04:02 PM    "
"AA-3804-PHL-ORD2012-01-01","ArrivalGate"," H2    "
"AA-1664-MIA-ATL2012-01-01","ExpectedDepartureTime","January 1, 2012               10:15 AM    "
"AA-1664-MIA-ATL2012-01-01","ActualDepartureTime","January 1, 2012               10:16 AM    "
"AA-1664-MIA-ATL2012-01-01","DepartureGate"," D4"
"AA-1664-MIA-ATL2012-01-01","ExpectedArrivalTime","January 1, 2012               12:10 PM    "
"AA-1664-MIA-ATL2012-01-01","ActualArrivalTime","January 1, 2012               12:02 PM    "
"AA-1664-MIA-ATL2012-01-01","ArrivalGate"," T11    "
"AA-789-ORD-DEN2012-01-01","ExpectedDepartureTime","January 1, 2012               01:05 PM    "
"AA-789-ORD-DEN2012-01-01","ActualDepartureTime","January 1, 2012               01:06 PM    "
"AA-789-ORD-DEN2012-01-01","DepartureGate"," H9"
"AA-789-ORD-DEN2012-01-01","ExpectedArrivalTime","January 1, 2012               02:35 PM    "
"AA-789-ORD-DEN2012-01-01","ActualArrivalTime","January 1, 2012               02:31 PM    "
"AA-789-ORD-DEN2012-01-01","ArrivalGate"," A49    "
"AA-1733-ORD-PHX2012-01-01","ExpectedDepartureTime","January 1, 2012               07:45 PM    "
"AA-1733-ORD-PHX2012-01-01","ActualDepartureTime","January 1, 2012               09:40 PM    "
"AA-1733-ORD-PHX2012-01-01","DepartureGate"," H12"
"AA-1733-ORD-PHX2012-01-01","ExpectedArrivalTime","January 1, 2012               10:30 PM    "
"AA-1733-ORD-PHX2012-01-01","ActualArrivalTime","January 1, 2012     "
"AA-1733-ORD-PHX2012-01-01","ArrivalGate"," 6    "
"AA-1733-ORD-PHX2012-01-01","ExpectedDepartureTime","January 1, 2012               07:45 PM    "
"AA-1733-ORD-PHX2012-01-01","ActualDepartureTime","January 1, 2012     "
"AA-1733-ORD-PHX2012-01-01","DepartureGate"," H12"
"AA-1733-ORD-PHX2012-01-01","ExpectedArrivalTime","January 1, 2012               10:30 PM    "
"AA-1733-ORD-PHX2012-01-01","ActualArrivalTime","January 1, 2012     "
"AA-1733-ORD-PHX2012-01-01","ArrivalGate"," 6    "
"AA-2312-DFW-DTW2012-01-01","ExpectedDepartureTime","January 1, 2012               08:25 PM    "
"AA-2312-DFW-DTW2012-01-01","ActualDepartureTime","January 1, 2012     "
"AA-2312-DFW-DTW2012-01-01","DepartureGate"," D37"
"AA-2312-DFW-DTW2012-01-01","ExpectedArrivalTime","January 1, 2012               11:50 PM    "
"AA-2312-DFW-DTW2012-01-01","ActualArrivalTime","January 1, 2012     "
"AA-2312-DFW-DTW2012-01-01","ArrivalGate"," D32    "
"AA-85-JFK-SFO2012-01-01","ExpectedDepartureTime","January 1, 2012               03:05 PM    "
"AA-85-JFK-SFO2012-01-01","ActualDepartureTime","January 1, 2012               03:03 PM    "
"AA-85-JFK-SFO2012-01-01","DepartureGate"," 33"
"AA-85-JFK-SFO2012-01-01","ExpectedArrivalTime","January 1, 2012               06:30 PM    "
"AA-85-JFK-SFO2012-01-01","ActualArrivalTime","January 1, 2012               06:11 PM    "
"AA-85-JFK-SFO2012-01-01","ArrivalGate"," 58B    "
"AA-404-MIA-MCO2012-01-01","ExpectedDepartureTime","January 1, 2012               06:45 AM    "
"AA-404-MIA-MCO2012-01-01","ActualDepartureTime","January 1, 2012               06:44 AM    "
"AA-404-MIA-MCO2012-01-01","DepartureGate"," E7"
"AA-404-MIA-MCO2012-01-01","ExpectedArrivalTime","January 1, 2012               07:45 AM    "
"AA-404-MIA-MCO2012-01-01","ActualArrivalTime","January 1, 2012               07:42 AM    "
"AA-404-MIA-MCO2012-01-01","ArrivalGate"," 16    "
"AA-446-DFW-PHL2012-01-01","ExpectedDepartureTime","January 1, 2012               11:50 AM    "
"AA-446-DFW-PHL2012-01-01","ActualDepartureTime","January 1, 2012               12:03 PM    "
"AA-446-DFW-PHL2012-01-01","DepartureGate"," A18"
"AA-446-DFW-PHL2012-01-01","ExpectedArrivalTime","January 1, 2012               03:50 PM    "
"AA-446-DFW-PHL2012-01-01","ActualArrivalTime","January 1, 2012               03:50 PM    "
"AA-446-DFW-PHL2012-01-01","ArrivalGate"," A9    "
"AA-2268-PHX-ORD2012-01-01","ExpectedDepartureTime","January 1, 2012               07:15 AM    "
"AA-2268-PHX-ORD2012-01-01","ActualDepartureTime","January 1, 2012               07:13 AM    "
"AA-2268-PHX-ORD2012-01-01","DepartureGate"," 6"
"AA-2268-PHX-ORD2012-01-01","ExpectedArrivalTime","January 1, 2012               11:35 AM    "
"AA-2268-PHX-ORD2012-01-01","ActualArrivalTime","January 1, 2012               11:32 AM    "
"AA-2268-PHX-ORD2012-01-01","ArrivalGate"," H6    "
"AA-4344-ORD-DTW2012-01-01","ExpectedDepartureTime","January 1, 2012               11:45 AM    "
"AA-4344-ORD-DTW2012-01-01","ActualDepartureTime","January 1, 2012               12:29 PM    "
"AA-4344-ORD-DTW2012-01-01","DepartureGate"," G9"
"AA-4344-ORD-DTW2012-01-01","ExpectedArrivalTime","January 1, 2012               02:00 PM    "
"AA-4344-ORD-DTW2012-01-01","ActualArrivalTime","January 1, 2012               02:56 PM    "
"AA-4344-ORD-DTW2012-01-01","ArrivalGate"," D28    "
"AA-484-DFW-MIA2012-01-01","ExpectedDepartureTime","January 1, 2012               04:15 PM    "
"AA-484-DFW-MIA2012-01-01","ActualDepartureTime","January 1, 2012               04:11 PM    "
"AA-484-DFW-MIA2012-01-01","DepartureGate"," D27"
"AA-484-DFW-MIA2012-01-01","ExpectedArrivalTime","January 1, 2012               07:55 PM    "
"AA-484-DFW-MIA2012-01-01","ActualArrivalTime","January 1, 2012               08:12 PM    "
"AA-484-DFW-MIA2012-01-01","ArrivalGate"," D45    "
"AA-3979-CVG-ORD2012-01-01","ExpectedDepartureTime","January 1, 2012               07:30 AM    "
"AA-3979-CVG-ORD2012-01-01","ActualDepartureTime","January 1, 2012               07:20 AM    "
"AA-3979-CVG-ORD2012-01-01","DepartureGate"," 1"
"AA-3979-CVG-ORD2012-01-01","ExpectedArrivalTime","January 1, 2012               08:00 AM    "
"AA-3979-CVG-ORD2012-01-01","ActualArrivalTime","January 1, 2012               07:36 AM    "
"AA-3979-CVG-ORD2012-01-01","ArrivalGate"," H2    "
"AA-3063-SLC-LAX2012-01-01","ExpectedDepartureTime","January 1, 2012               08:20 PM    "
