"ObjectID","PropertyID","PropertyValue"
"AA-1221-MCO-ORD2011-12-13","ExpectedDepartureTime","December 13, 2011               08:00 PM    "
"AA-1221-MCO-ORD2011-12-13","ActualDepartureTime","December 13, 2011               07:59 PM    "
"AA-1221-MCO-ORD2011-12-13","DepartureGate"," 15"
"AA-1221-MCO-ORD2011-12-13","ExpectedArrivalTime","December 13, 2011               09:50 PM    "
"AA-1221-MCO-ORD2011-12-13","ActualArrivalTime","December 13, 2011               09:57 PM    "
"AA-1221-MCO-ORD2011-12-13","ArrivalGate"," K2    "
"AA-4307-ORD-DTW2011-12-13","ExpectedDepartureTime","December 13, 2011               06:45 PM    "
"AA-4307-ORD-DTW2011-12-13","ActualDepartureTime","December 13, 2011               06:42 PM    "
"AA-4307-ORD-DTW2011-12-13","DepartureGate"," G19A"
"AA-4307-ORD-DTW2011-12-13","ExpectedArrivalTime","December 13, 2011               09:10 PM    "
"AA-4307-ORD-DTW2011-12-13","ActualArrivalTime","December 13, 2011               08:55 PM    "
"AA-4307-ORD-DTW2011-12-13","ArrivalGate"," D28    "
"AA-616-DFW-DTW2011-12-13","ExpectedDepartureTime","December 13, 2011               09:05 AM    "
"AA-616-DFW-DTW2011-12-13","ActualDepartureTime","December 13, 2011               09:03 AM    "
"AA-616-DFW-DTW2011-12-13","DepartureGate"," C15"
"AA-616-DFW-DTW2011-12-13","ExpectedArrivalTime","December 13, 2011               12:35 PM    "
"AA-616-DFW-DTW2011-12-13","ActualArrivalTime","December 13, 2011               12:29 PM    "
"AA-616-DFW-DTW2011-12-13","ArrivalGate"," D32    "
"AA-431-MIA-SFO2011-12-13","ExpectedDepartureTime","December 13, 2011               08:35 AM    "
"AA-431-MIA-SFO2011-12-13","ActualDepartureTime","December 13, 2011               08:33 AM    "
"AA-431-MIA-SFO2011-12-13","DepartureGate"," D3"
"AA-431-MIA-SFO2011-12-13","ExpectedArrivalTime","December 13, 2011               11:50 AM    "
"AA-431-MIA-SFO2011-12-13","ActualArrivalTime","December 13, 2011               11:27 AM    "
"AA-431-MIA-SFO2011-12-13","ArrivalGate"," 57    "
"AA-3756-ORD-SLC2011-12-13","ExpectedDepartureTime","December 13, 2011               12:15 PM    "
"AA-3756-ORD-SLC2011-12-13","ActualDepartureTime","December 13, 2011               12:15 PM    "
"AA-3756-ORD-SLC2011-12-13","DepartureGate"," G13"
"AA-3756-ORD-SLC2011-12-13","ExpectedArrivalTime","December 13, 2011               02:45 PM    "
"AA-3756-ORD-SLC2011-12-13","ActualArrivalTime","December 13, 2011               02:36 PM    "
"AA-3756-ORD-SLC2011-12-13","ArrivalGate"," A3    "
"AA-2050-ORD-MIA2011-12-13","ExpectedDepartureTime","December 13, 2011               10:40 AM    "
"AA-2050-ORD-MIA2011-12-13","ActualDepartureTime","December 13, 2011               10:38 AM    "
"AA-2050-ORD-MIA2011-12-13","DepartureGate"," H15"
"AA-2050-ORD-MIA2011-12-13","ExpectedArrivalTime","December 13, 2011               02:45 PM    "
"AA-2050-ORD-MIA2011-12-13","ActualArrivalTime","December 13, 2011               02:20 PM    "
"AA-2050-ORD-MIA2011-12-13","ArrivalGate"," D11    "
"AA-3804-PHL-ORD2011-12-13","ExpectedDepartureTime","December 13, 2011               02:35 PM    "
"AA-3804-PHL-ORD2011-12-13","ActualDepartureTime","December 13, 2011               02:28 PM    "
"AA-3804-PHL-ORD2011-12-13","DepartureGate"," A7"
"AA-3804-PHL-ORD2011-12-13","ExpectedArrivalTime","December 13, 2011               04:05 PM    "
"AA-3804-PHL-ORD2011-12-13","ActualArrivalTime","December 13, 2011               03:44 PM    "
"AA-3804-PHL-ORD2011-12-13","ArrivalGate"," G13    "
"AA-1664-MIA-ATL2011-12-13","ExpectedDepartureTime","December 13, 2011               10:15 AM    "
"AA-1664-MIA-ATL2011-12-13","ActualDepartureTime","December 13, 2011               10:17 AM    "
"AA-1664-MIA-ATL2011-12-13","DepartureGate"," D46"
"AA-1664-MIA-ATL2011-12-13","ExpectedArrivalTime","December 13, 2011               12:10 PM    "
"AA-1664-MIA-ATL2011-12-13","ActualArrivalTime","December 13, 2011               12:08 PM    "
"AA-1664-MIA-ATL2011-12-13","ArrivalGate"," T11    "
"AA-789-ORD-DEN2011-12-13","ExpectedDepartureTime","December 13, 2011               01:05 PM    "
"AA-789-ORD-DEN2011-12-13","ActualDepartureTime","December 13, 2011               01:02 PM    "
"AA-789-ORD-DEN2011-12-13","DepartureGate"," K12"
"AA-789-ORD-DEN2011-12-13","ExpectedArrivalTime","December 13, 2011               02:35 PM    "
"AA-789-ORD-DEN2011-12-13","ActualArrivalTime","December 13, 2011               02:39 PM    "
"AA-789-ORD-DEN2011-12-13","ArrivalGate"," A49    "
"AA-1733-ORD-PHX2011-12-13","ExpectedDepartureTime","December 13, 2011               07:45 PM    "
"AA-1733-ORD-PHX2011-12-13","ActualDepartureTime","December 13, 2011               08:02 PM    "
"AA-1733-ORD-PHX2011-12-13","DepartureGate"," K5"
"AA-1733-ORD-PHX2011-12-13","ExpectedArrivalTime","December 13, 2011               10:30 PM    "
"AA-1733-ORD-PHX2011-12-13","ActualArrivalTime","December 13, 2011     "
"AA-1733-ORD-PHX2011-12-13","ArrivalGate"," 6    "
"AA-1733-ORD-PHX2011-12-13","ExpectedDepartureTime","December 13, 2011               07:45 PM    "
"AA-1733-ORD-PHX2011-12-13","ActualDepartureTime","December 13, 2011               08:02 PM    "
"AA-1733-ORD-PHX2011-12-13","DepartureGate"," K5"
"AA-1733-ORD-PHX2011-12-13","ExpectedArrivalTime","December 13, 2011               10:30 PM    "
"AA-1733-ORD-PHX2011-12-13","ActualArrivalTime","December 13, 2011     "
"AA-1733-ORD-PHX2011-12-13","ArrivalGate"," 6    "
"AA-4277-CVG-JFK2011-12-13","ExpectedDepartureTime","December 13, 2011               12:10 PM    "
"AA-4277-CVG-JFK2011-12-13","ActualDepartureTime","December 13, 2011               12:06 PM    "
"AA-4277-CVG-JFK2011-12-13","DepartureGate"," 1"
"AA-4277-CVG-JFK2011-12-13","ExpectedArrivalTime","December 13, 2011               02:15 PM    "
"AA-4277-CVG-JFK2011-12-13","ActualArrivalTime","December 13, 2011               01:49 PM    "
"AA-4277-CVG-JFK2011-12-13","ArrivalGate"," 31C    "
"AA-2312-DFW-DTW2011-12-13","ExpectedDepartureTime","December 13, 2011               08:25 PM    "
"AA-2312-DFW-DTW2011-12-13","ActualDepartureTime","December 13, 2011     "
"AA-2312-DFW-DTW2011-12-13","DepartureGate"," C15"
"AA-2312-DFW-DTW2011-12-13","ExpectedArrivalTime","December 13, 2011               11:50 PM    "
"AA-2312-DFW-DTW2011-12-13","ActualArrivalTime","December 13, 2011     "
"AA-2312-DFW-DTW2011-12-13","ArrivalGate"," D32    "
"AA-85-JFK-SFO2011-12-13","ExpectedDepartureTime","December 13, 2011               03:05 PM    "
"AA-85-JFK-SFO2011-12-13","ActualDepartureTime","December 13, 2011               03:05 PM    "
"AA-85-JFK-SFO2011-12-13","DepartureGate"," 2"
"AA-85-JFK-SFO2011-12-13","ExpectedArrivalTime","December 13, 2011               06:30 PM    "
"AA-85-JFK-SFO2011-12-13","ActualArrivalTime","December 13, 2011               06:36 PM    "
"AA-85-JFK-SFO2011-12-13","ArrivalGate"," 56A    "
"AA-404-MIA-MCO2011-12-13","ExpectedDepartureTime","December 13, 2011               06:45 AM    "
"AA-404-MIA-MCO2011-12-13","ActualDepartureTime","December 13, 2011               06:40 AM    "
"AA-404-MIA-MCO2011-12-13","DepartureGate"," E5"
"AA-404-MIA-MCO2011-12-13","ExpectedArrivalTime","December 13, 2011               07:45 AM    "
"AA-404-MIA-MCO2011-12-13","ActualArrivalTime","December 13, 2011               07:40 AM    "
"AA-404-MIA-MCO2011-12-13","ArrivalGate"," 14    "
"AA-446-DFW-PHL2011-12-13","ExpectedDepartureTime","December 13, 2011               11:50 AM    "
"AA-446-DFW-PHL2011-12-13","ActualDepartureTime","December 13, 2011               11:49 AM    "
"AA-446-DFW-PHL2011-12-13","DepartureGate"," D40"
"AA-446-DFW-PHL2011-12-13","ExpectedArrivalTime","December 13, 2011               03:50 PM    "
"AA-446-DFW-PHL2011-12-13","ActualArrivalTime","December 13, 2011               03:44 PM    "
"AA-446-DFW-PHL2011-12-13","ArrivalGate"," A9    "
"AA-2268-PHX-ORD2011-12-13","ExpectedDepartureTime","December 13, 2011               07:15 AM    "
"AA-2268-PHX-ORD2011-12-13","ActualDepartureTime","December 13, 2011               07:11 AM    "
"AA-2268-PHX-ORD2011-12-13","DepartureGate"," 6"
"AA-2268-PHX-ORD2011-12-13","ExpectedArrivalTime","December 13, 2011               11:35 AM    "
"AA-2268-PHX-ORD2011-12-13","ActualArrivalTime","December 13, 2011               11:02 AM    "
"AA-2268-PHX-ORD2011-12-13","ArrivalGate"," H15    "
"AA-4344-ORD-DTW2011-12-13","ExpectedDepartureTime","December 13, 2011               11:45 AM    "
"AA-4344-ORD-DTW2011-12-13","ActualDepartureTime","December 13, 2011               11:38 AM    "
"AA-4344-ORD-DTW2011-12-13","DepartureGate"," G1B"
"AA-4344-ORD-DTW2011-12-13","ExpectedArrivalTime","December 13, 2011               02:00 PM    "
"AA-4344-ORD-DTW2011-12-13","ActualArrivalTime","December 13, 2011               01:45 PM    "
"AA-4344-ORD-DTW2011-12-13","ArrivalGate"," D28    "
"AA-484-DFW-MIA2011-12-13","ExpectedDepartureTime","December 13, 2011               04:15 PM    "
