"ObjectID","PropertyID","PropertyValue"
"AA-1221-MCO-ORD2011-12-16","ExpectedDepartureTime","December 16, 2011               08:00 PM    "
"AA-1221-MCO-ORD2011-12-16","ActualDepartureTime","December 16, 2011               07:58 PM    "
"AA-1221-MCO-ORD2011-12-16","DepartureGate"," 15"
"AA-1221-MCO-ORD2011-12-16","ExpectedArrivalTime","December 16, 2011               09:50 PM    "
"AA-1221-MCO-ORD2011-12-16","ActualArrivalTime","December 16, 2011               09:41 PM    "
"AA-1221-MCO-ORD2011-12-16","ArrivalGate"," K4    "
"AA-4307-ORD-DTW2011-12-16","ExpectedDepartureTime","December 16, 2011               06:45 PM    "
"AA-4307-ORD-DTW2011-12-16","ActualDepartureTime","December 16, 2011               06:42 PM    "
"AA-4307-ORD-DTW2011-12-16","DepartureGate"," G19A"
"AA-4307-ORD-DTW2011-12-16","ExpectedArrivalTime","December 16, 2011               09:10 PM    "
"AA-4307-ORD-DTW2011-12-16","ActualArrivalTime","December 16, 2011               09:00 PM    "
"AA-4307-ORD-DTW2011-12-16","ArrivalGate"," D28    "
"AA-616-DFW-DTW2011-12-16","ExpectedDepartureTime","December 16, 2011               09:05 AM    "
"AA-616-DFW-DTW2011-12-16","ActualDepartureTime","December 16, 2011               09:10 AM    "
"AA-616-DFW-DTW2011-12-16","DepartureGate"," C11"
"AA-616-DFW-DTW2011-12-16","ExpectedArrivalTime","December 16, 2011               12:35 PM    "
"AA-616-DFW-DTW2011-12-16","ActualArrivalTime","December 16, 2011               12:38 PM    "
"AA-616-DFW-DTW2011-12-16","ArrivalGate"," D32    "
"AA-431-MIA-SFO2011-12-16","ExpectedDepartureTime","December 16, 2011               08:35 AM    "
"AA-431-MIA-SFO2011-12-16","ActualDepartureTime","December 16, 2011               08:31 AM    "
"AA-431-MIA-SFO2011-12-16","DepartureGate"," D40"
"AA-431-MIA-SFO2011-12-16","ExpectedArrivalTime","December 16, 2011               11:50 AM    "
"AA-431-MIA-SFO2011-12-16","ActualArrivalTime","December 16, 2011               11:07 AM    "
"AA-431-MIA-SFO2011-12-16","ArrivalGate"," 56A    "
