"ObjectID","PropertyID","PropertyValue"
"AA-1221-MCO-ORD2011-12-27","ExpectedDepartureTime","December 27, 2011               08:00 PM    "
"AA-1221-MCO-ORD2011-12-27","ActualDepartureTime","December 27, 2011               07:54 PM    "
"AA-1221-MCO-ORD2011-12-27","DepartureGate"," 15"
"AA-1221-MCO-ORD2011-12-27","ExpectedArrivalTime","December 27, 2011               09:50 PM    "
"AA-1221-MCO-ORD2011-12-27","ActualArrivalTime","December 27, 2011               09:45 PM    "
"AA-1221-MCO-ORD2011-12-27","ArrivalGate"," K5    "
"AA-4307-ORD-DTW2011-12-27","ExpectedDepartureTime","December 27, 2011               06:45 PM    "
"AA-4307-ORD-DTW2011-12-27","ActualDepartureTime","December 27, 2011               06:45 PM    "
"AA-4307-ORD-DTW2011-12-27","DepartureGate"," G19A"
"AA-4307-ORD-DTW2011-12-27","ExpectedArrivalTime","December 27, 2011               09:10 PM    "
"AA-4307-ORD-DTW2011-12-27","ActualArrivalTime","December 27, 2011               09:09 PM    "
"AA-4307-ORD-DTW2011-12-27","ArrivalGate"," D28    "
"AA-616-DFW-DTW2011-12-27","ExpectedDepartureTime","December 27, 2011               09:05 AM    "
"AA-616-DFW-DTW2011-12-27","ActualDepartureTime","December 27, 2011               09:03 AM    "
"AA-616-DFW-DTW2011-12-27","DepartureGate"," A19"
"AA-616-DFW-DTW2011-12-27","ExpectedArrivalTime","December 27, 2011               12:35 PM    "
"AA-616-DFW-DTW2011-12-27","ActualArrivalTime","December 27, 2011               12:41 PM    "
"AA-616-DFW-DTW2011-12-27","ArrivalGate"," D32    "
"AA-431-MIA-SFO2011-12-27","ExpectedDepartureTime","December 27, 2011               08:35 AM    "
"AA-431-MIA-SFO2011-12-27","ActualDepartureTime","December 27, 2011               08:36 AM    "
"AA-431-MIA-SFO2011-12-27","DepartureGate"," D3"
"AA-431-MIA-SFO2011-12-27","ExpectedArrivalTime","December 27, 2011               11:50 AM    "
"AA-431-MIA-SFO2011-12-27","ActualArrivalTime","December 27, 2011               11:33 AM    "
"AA-431-MIA-SFO2011-12-27","ArrivalGate"," 57    "
"AA-3756-ORD-SLC2011-12-27","ExpectedDepartureTime","December 27, 2011               12:15 PM    "
"AA-3756-ORD-SLC2011-12-27","ActualDepartureTime","December 27, 2011               12:08 PM    "
"AA-3756-ORD-SLC2011-12-27","DepartureGate"," G19"
"AA-3756-ORD-SLC2011-12-27","ExpectedArrivalTime","December 27, 2011               02:45 PM    "
"AA-3756-ORD-SLC2011-12-27","ActualArrivalTime","December 27, 2011               02:27 PM    "
"AA-3756-ORD-SLC2011-12-27","ArrivalGate"," A1    "
"AA-2050-ORD-MIA2011-12-27","ExpectedDepartureTime","December 27, 2011               10:40 AM    "
"AA-2050-ORD-MIA2011-12-27","ActualDepartureTime","December 27, 2011               10:39 AM    "
"AA-2050-ORD-MIA2011-12-27","DepartureGate"," K15"
"AA-2050-ORD-MIA2011-12-27","ExpectedArrivalTime","December 27, 2011               02:45 PM    "
"AA-2050-ORD-MIA2011-12-27","ActualArrivalTime","December 27, 2011               02:45 PM    "
"AA-2050-ORD-MIA2011-12-27","ArrivalGate"," D23    "
"AA-3804-PHL-ORD2011-12-27","ExpectedDepartureTime","December 27, 2011               02:35 PM    "
"AA-3804-PHL-ORD2011-12-27","ActualDepartureTime","December 27, 2011               02:37 PM    "
"AA-3804-PHL-ORD2011-12-27","DepartureGate"," A7"
"AA-3804-PHL-ORD2011-12-27","ExpectedArrivalTime","December 27, 2011               04:05 PM    "
"AA-3804-PHL-ORD2011-12-27","ActualArrivalTime","December 27, 2011               03:55 PM    "
"AA-3804-PHL-ORD2011-12-27","ArrivalGate"," H2    "
"AA-1664-MIA-ATL2011-12-27","ExpectedDepartureTime","December 27, 2011               10:15 AM    "
"AA-1664-MIA-ATL2011-12-27","ActualDepartureTime","December 27, 2011               10:18 AM    "
"AA-1664-MIA-ATL2011-12-27","DepartureGate"," D14"
"AA-1664-MIA-ATL2011-12-27","ExpectedArrivalTime","December 27, 2011               12:10 PM    "
"AA-1664-MIA-ATL2011-12-27","ActualArrivalTime","December 27, 2011               12:30 PM    "
"AA-1664-MIA-ATL2011-12-27","ArrivalGate"," T11    "
"AA-789-ORD-DEN2011-12-27","ExpectedDepartureTime","December 27, 2011               01:05 PM    "
"AA-789-ORD-DEN2011-12-27","ActualDepartureTime","December 27, 2011               01:02 PM    "
"AA-789-ORD-DEN2011-12-27","DepartureGate"," H11A"
"AA-789-ORD-DEN2011-12-27","ExpectedArrivalTime","December 27, 2011               02:35 PM    "
"AA-789-ORD-DEN2011-12-27","ActualArrivalTime","December 27, 2011               02:26 PM    "
"AA-789-ORD-DEN2011-12-27","ArrivalGate"," A49    "
"AA-1733-ORD-PHX2011-12-27","ExpectedDepartureTime","December 27, 2011               07:45 PM    "
"AA-1733-ORD-PHX2011-12-27","ActualDepartureTime","December 27, 2011               08:12 PM    "
"AA-1733-ORD-PHX2011-12-27","DepartureGate"," H10"
"AA-1733-ORD-PHX2011-12-27","ExpectedArrivalTime","December 27, 2011               10:30 PM    "
"AA-1733-ORD-PHX2011-12-27","ActualArrivalTime","December 27, 2011     "
"AA-1733-ORD-PHX2011-12-27","ArrivalGate"," 6    "
"AA-1733-ORD-PHX2011-12-27","ExpectedDepartureTime","December 27, 2011               07:45 PM    "
"AA-1733-ORD-PHX2011-12-27","ActualDepartureTime","December 27, 2011               08:12 PM    "
"AA-1733-ORD-PHX2011-12-27","DepartureGate"," H10"
"AA-1733-ORD-PHX2011-12-27","ExpectedArrivalTime","December 27, 2011               10:30 PM    "
"AA-1733-ORD-PHX2011-12-27","ActualArrivalTime","December 27, 2011     "
"AA-1733-ORD-PHX2011-12-27","ArrivalGate"," 6    "
"AA-4277-CVG-JFK2011-12-27","ExpectedDepartureTime","December 27, 2011               12:10 PM    "
"AA-4277-CVG-JFK2011-12-27","ActualDepartureTime","December 27, 2011               12:57 PM    "
"AA-4277-CVG-JFK2011-12-27","DepartureGate"," 1"
"AA-4277-CVG-JFK2011-12-27","ExpectedArrivalTime","December 27, 2011               02:15 PM    "
"AA-4277-CVG-JFK2011-12-27","ActualArrivalTime","December 27, 2011               03:12 PM    "
"AA-4277-CVG-JFK2011-12-27","ArrivalGate"," 32I    "
"AA-2312-DFW-DTW2011-12-27","ExpectedDepartureTime","December 27, 2011               08:25 PM    "
"AA-2312-DFW-DTW2011-12-27","ActualDepartureTime","December 27, 2011     "
"AA-2312-DFW-DTW2011-12-27","DepartureGate"," A38"
"AA-2312-DFW-DTW2011-12-27","ExpectedArrivalTime","December 27, 2011               11:50 PM    "
"AA-2312-DFW-DTW2011-12-27","ActualArrivalTime","December 27, 2011     "
"AA-2312-DFW-DTW2011-12-27","ArrivalGate"," D32    "
"AA-85-JFK-SFO2011-12-27","ExpectedDepartureTime","December 27, 2011               03:05 PM    "
"AA-85-JFK-SFO2011-12-27","ActualDepartureTime","December 27, 2011               03:01 PM    "
"AA-85-JFK-SFO2011-12-27","DepartureGate"," 41"
"AA-85-JFK-SFO2011-12-27","ExpectedArrivalTime","December 27, 2011               06:30 PM    "
"AA-85-JFK-SFO2011-12-27","ActualArrivalTime","December 27, 2011               06:22 PM    "
"AA-85-JFK-SFO2011-12-27","ArrivalGate"," 58B    "
"AA-404-MIA-MCO2011-12-27","ExpectedDepartureTime","December 27, 2011               06:45 AM    "
"AA-404-MIA-MCO2011-12-27","ActualDepartureTime","December 27, 2011               06:41 AM    "
"AA-404-MIA-MCO2011-12-27","DepartureGate"," D43"
"AA-404-MIA-MCO2011-12-27","ExpectedArrivalTime","December 27, 2011               07:45 AM    "
"AA-404-MIA-MCO2011-12-27","ActualArrivalTime","December 27, 2011               07:42 AM    "
"AA-404-MIA-MCO2011-12-27","ArrivalGate"," 14    "
"AA-446-DFW-PHL2011-12-27","ExpectedDepartureTime","December 27, 2011               11:50 AM    "
"AA-446-DFW-PHL2011-12-27","ActualDepartureTime","December 27, 2011               11:48 AM    "
"AA-446-DFW-PHL2011-12-27","DepartureGate"," D34"
"AA-446-DFW-PHL2011-12-27","ExpectedArrivalTime","December 27, 2011               03:50 PM    "
"AA-446-DFW-PHL2011-12-27","ActualArrivalTime","December 27, 2011               04:05 PM    "
"AA-446-DFW-PHL2011-12-27","ArrivalGate"," A9    "
"AA-2268-PHX-ORD2011-12-27","ExpectedDepartureTime","December 27, 2011               07:15 AM    "
"AA-2268-PHX-ORD2011-12-27","ActualDepartureTime","December 27, 2011               07:11 AM    "
"AA-2268-PHX-ORD2011-12-27","DepartureGate"," 6"
