"ObjectID","PropertyID","PropertyValue"
"AA-1221-MCO-ORD2011-12-12","ExpectedDepartureTime","December 12, 2011               08:00 PM    "
"AA-1221-MCO-ORD2011-12-12","ActualDepartureTime","December 12, 2011               07:57 PM    "
"AA-1221-MCO-ORD2011-12-12","DepartureGate"," 15"
"AA-1221-MCO-ORD2011-12-12","ExpectedArrivalTime","December 12, 2011               09:50 PM    "
"AA-1221-MCO-ORD2011-12-12","ActualArrivalTime","December 12, 2011               09:48 PM    "
"AA-1221-MCO-ORD2011-12-12","ArrivalGate"," K1    "
"AA-4307-ORD-DTW2011-12-12","ExpectedDepartureTime","December 12, 2011               06:45 PM    "
"AA-4307-ORD-DTW2011-12-12","ActualDepartureTime","December 12, 2011               06:45 PM    "
"AA-4307-ORD-DTW2011-12-12","DepartureGate"," G17"
"AA-4307-ORD-DTW2011-12-12","ExpectedArrivalTime","December 12, 2011               09:10 PM    "
"AA-4307-ORD-DTW2011-12-12","ActualArrivalTime","December 12, 2011               09:05 PM    "
"AA-4307-ORD-DTW2011-12-12","ArrivalGate"," D28    "
"AA-616-DFW-DTW2011-12-12","ExpectedDepartureTime","December 12, 2011               09:05 AM    "
"AA-616-DFW-DTW2011-12-12","ActualDepartureTime","December 12, 2011               09:35 AM    "
"AA-616-DFW-DTW2011-12-12","DepartureGate"," C14"
"AA-616-DFW-DTW2011-12-12","ExpectedArrivalTime","December 12, 2011               12:35 PM    "
"AA-616-DFW-DTW2011-12-12","ActualArrivalTime","December 12, 2011               01:00 PM    "
"AA-616-DFW-DTW2011-12-12","ArrivalGate"," D32    "
"AA-431-MIA-SFO2011-12-12","ExpectedDepartureTime","December 12, 2011               08:35 AM    "
"AA-431-MIA-SFO2011-12-12","ActualDepartureTime","December 12, 2011               08:30 AM    "
"AA-431-MIA-SFO2011-12-12","DepartureGate"," D22"
"AA-431-MIA-SFO2011-12-12","ExpectedArrivalTime","December 12, 2011               11:50 AM    "
"AA-431-MIA-SFO2011-12-12","ActualArrivalTime","December 12, 2011               11:32 AM    "
"AA-431-MIA-SFO2011-12-12","ArrivalGate"," 57    "
"AA-3756-ORD-SLC2011-12-12","ExpectedDepartureTime","December 12, 2011               12:15 PM    "
"AA-3756-ORD-SLC2011-12-12","ActualDepartureTime","December 12, 2011               12:07 PM    "
"AA-3756-ORD-SLC2011-12-12","DepartureGate"," H3A"
"AA-3756-ORD-SLC2011-12-12","ExpectedArrivalTime","December 12, 2011               02:45 PM    "
"AA-3756-ORD-SLC2011-12-12","ActualArrivalTime","December 12, 2011               02:33 PM    "
"AA-3756-ORD-SLC2011-12-12","ArrivalGate"," A3    "
"AA-2050-ORD-MIA2011-12-12","ActualDepartureTime","December 12, 2011     "
"AA-2050-ORD-MIA2011-12-12","DepartureGate"," K9"
"AA-2050-ORD-MIA2011-12-12","ActualArrivalTime","December 12, 2011     "
"AA-2050-ORD-MIA2011-12-12","ArrivalGate"," D24    "
"AA-3804-PHL-ORD2011-12-12","ExpectedDepartureTime","December 12, 2011               02:35 PM    "
"AA-3804-PHL-ORD2011-12-12","ActualDepartureTime","December 12, 2011               02:30 PM    "
"AA-3804-PHL-ORD2011-12-12","DepartureGate"," A7"
"AA-3804-PHL-ORD2011-12-12","ExpectedArrivalTime","December 12, 2011               04:05 PM    "
"AA-3804-PHL-ORD2011-12-12","ActualArrivalTime","December 12, 2011               03:37 PM    "
"AA-3804-PHL-ORD2011-12-12","ArrivalGate"," G13    "
"AA-1664-MIA-ATL2011-12-12","ExpectedDepartureTime","December 12, 2011               10:15 AM    "
"AA-1664-MIA-ATL2011-12-12","ActualDepartureTime","December 12, 2011               10:24 AM    "
