"ObjectID","PropertyID","PropertyValue"
"AA-1221-MCO-ORD2011-12-25","ExpectedDepartureTime","December 25, 2011               08:00 PM    "
"AA-1221-MCO-ORD2011-12-25","ActualDepartureTime","December 25, 2011               07:48 PM    "
"AA-1221-MCO-ORD2011-12-25","DepartureGate"," 15"
"AA-1221-MCO-ORD2011-12-25","ExpectedArrivalTime","December 25, 2011               09:50 PM    "
"AA-1221-MCO-ORD2011-12-25","ActualArrivalTime","December 25, 2011               09:37 PM    "
"AA-1221-MCO-ORD2011-12-25","ArrivalGate"," H12    "
"AA-518-MIA-JFK2011-12-25","ExpectedDepartureTime","December 25, 2011               06:30 AM    "
"AA-518-MIA-JFK2011-12-25","ActualDepartureTime","December 25, 2011               06:58 AM    "
"AA-518-MIA-JFK2011-12-25","DepartureGate"," D23"
"AA-518-MIA-JFK2011-12-25","ExpectedArrivalTime","December 25, 2011               09:15 AM    "
"AA-518-MIA-JFK2011-12-25","ActualArrivalTime","December 25, 2011               09:31 AM    "
"AA-518-MIA-JFK2011-12-25","ArrivalGate"," 8    "
"AA-1640-MIA-MCO2011-12-25","ExpectedDepartureTime","December 25, 2011               06:30 PM    "
"AA-1640-MIA-MCO2011-12-25","ActualDepartureTime","December 25, 2011     "
"AA-1640-MIA-MCO2011-12-25","DepartureGate"," D44"
"AA-1640-MIA-MCO2011-12-25","ExpectedArrivalTime","December 25, 2011               07:25 PM    "
"AA-1640-MIA-MCO2011-12-25","ActualArrivalTime","December 25, 2011     "
"AA-1640-MIA-MCO2011-12-25","ArrivalGate"," 14    "
"AA-4307-ORD-DTW2011-12-25","ExpectedDepartureTime","December 25, 2011               06:45 PM    "
"AA-4307-ORD-DTW2011-12-25","ActualDepartureTime","December 25, 2011               06:40 PM    "
"AA-4307-ORD-DTW2011-12-25","DepartureGate"," H5"
"AA-4307-ORD-DTW2011-12-25","ExpectedArrivalTime","December 25, 2011               09:10 PM    "
"AA-4307-ORD-DTW2011-12-25","ActualArrivalTime","December 25, 2011               08:43 PM    "
"AA-4307-ORD-DTW2011-12-25","ArrivalGate"," D19    "
"AA-2525-DFW-MIA2011-12-25","ExpectedDepartureTime","December 25, 2011               07:25 AM    "
"AA-2525-DFW-MIA2011-12-25","ActualDepartureTime","December 25, 2011               07:32 AM    "
"AA-2525-DFW-MIA2011-12-25","DepartureGate"," C8"
"AA-2525-DFW-MIA2011-12-25","ExpectedArrivalTime","December 25, 2011               11:10 AM    "
"AA-2525-DFW-MIA2011-12-25","ActualArrivalTime","December 25, 2011               11:08 AM    "
"AA-2525-DFW-MIA2011-12-25","ArrivalGate"," D14    "
"AA-616-DFW-DTW2011-12-25","ExpectedDepartureTime","December 25, 2011               09:05 AM    "
"AA-616-DFW-DTW2011-12-25","ActualDepartureTime","December 25, 2011               09:08 AM    "
"AA-616-DFW-DTW2011-12-25","DepartureGate"," A29"
"AA-616-DFW-DTW2011-12-25","ExpectedArrivalTime","December 25, 2011               12:35 PM    "
"AA-616-DFW-DTW2011-12-25","ActualArrivalTime","December 25, 2011               12:31 PM    "
"AA-616-DFW-DTW2011-12-25","ArrivalGate"," D32    "
"AA-431-MIA-SFO2011-12-25","ExpectedDepartureTime","December 25, 2011               08:35 AM    "
"AA-431-MIA-SFO2011-12-25","ActualDepartureTime","December 25, 2011               08:30 AM    "
"AA-431-MIA-SFO2011-12-25","DepartureGate"," D3"
"AA-431-MIA-SFO2011-12-25","ExpectedArrivalTime","December 25, 2011               11:50 AM    "
"AA-431-MIA-SFO2011-12-25","ActualArrivalTime","December 25, 2011               11:02 AM    "
"AA-431-MIA-SFO2011-12-25","ArrivalGate"," 57    "
"AA-3756-ORD-SLC2011-12-25","ExpectedDepartureTime","December 25, 2011               12:15 PM    "
"AA-3756-ORD-SLC2011-12-25","ActualDepartureTime","December 25, 2011               12:09 PM    "
"AA-3756-ORD-SLC2011-12-25","DepartureGate"," G19"
"AA-3756-ORD-SLC2011-12-25","ExpectedArrivalTime","December 25, 2011               02:45 PM    "
"AA-3756-ORD-SLC2011-12-25","ActualArrivalTime","December 25, 2011               02:09 PM    "
"AA-3756-ORD-SLC2011-12-25","ArrivalGate"," A3    "
"AA-1279-DFW-PHX2011-12-25","ExpectedDepartureTime","December 25, 2011               01:00 PM    "
"AA-1279-DFW-PHX2011-12-25","ActualDepartureTime","December 25, 2011               12:58 PM    "
"AA-1279-DFW-PHX2011-12-25","DepartureGate"," A35"
"AA-1279-DFW-PHX2011-12-25","ExpectedArrivalTime","December 25, 2011               02:35 PM    "
"AA-1279-DFW-PHX2011-12-25","ActualArrivalTime","December 25, 2011               02:22 PM    "
"AA-1279-DFW-PHX2011-12-25","ArrivalGate"," 4    "
"AA-2050-ORD-MIA2011-12-25","ExpectedDepartureTime","December 25, 2011               10:40 AM    "
"AA-2050-ORD-MIA2011-12-25","ActualDepartureTime","December 25, 2011               11:29 AM    "
"AA-2050-ORD-MIA2011-12-25","DepartureGate"," K16"
"AA-2050-ORD-MIA2011-12-25","ExpectedArrivalTime","December 25, 2011               02:45 PM    "
"AA-2050-ORD-MIA2011-12-25","ActualArrivalTime","December 25, 2011               03:33 PM    "
"AA-2050-ORD-MIA2011-12-25","ArrivalGate"," D14    "
