"ObjectID","PropertyID","PropertyValue"
"AA-1221-MCO-ORD2011-12-01","ExpectedDepartureTime","12/01/2011 08:00 PM"
"AA-1221-MCO-ORD2011-12-01","ActualDepartureTime","12/01/2011 08:23 PM"
"AA-1221-MCO-ORD2011-12-01","DepartureGate","17"
"AA-1221-MCO-ORD2011-12-01","ExpectedArrivalTime","12/01/2011 09:45 PM"
"AA-1221-MCO-ORD2011-12-01","ActualArrivalTime","12/01/2011 09:53 PM"
"AA-1221-MCO-ORD2011-12-01","ArrivalGate","K7"
"AA-4307-ORD-DTW2011-12-01","ExpectedDepartureTime","12/01/2011 06:45 PM"
"AA-4307-ORD-DTW2011-12-01","ActualDepartureTime","12/01/2011 06:55 PM"
"AA-4307-ORD-DTW2011-12-01","DepartureGate","G19A"
"AA-4307-ORD-DTW2011-12-01","ExpectedArrivalTime","12/01/2011 09:10 PM"
"AA-4307-ORD-DTW2011-12-01","ActualArrivalTime","12/01/2011 08:53 PM"
"AA-4307-ORD-DTW2011-12-01","ArrivalGate","D28"
"AA-616-DFW-DTW2011-12-01","ExpectedDepartureTime","12/01/2011 09:05 AM"
"AA-616-DFW-DTW2011-12-01","ActualDepartureTime","12/01/2011 10:10 AM"
"AA-616-DFW-DTW2011-12-01","DepartureGate","D37"
"AA-616-DFW-DTW2011-12-01","ExpectedArrivalTime","12/01/2011 12:35 PM"
"AA-616-DFW-DTW2011-12-01","ActualArrivalTime","12/01/2011 01:27 PM"
"AA-616-DFW-DTW2011-12-01","ArrivalGate","D32"
"AA-431-MIA-SFO2011-12-01","ExpectedDepartureTime","12/01/2011 08:35 AM"
"AA-431-MIA-SFO2011-12-01","ActualDepartureTime","12/01/2011 08:51 AM"
"AA-431-MIA-SFO2011-12-01","DepartureGate","E9"
"AA-431-MIA-SFO2011-12-01","ExpectedArrivalTime","12/01/2011 11:50 AM"
"AA-431-MIA-SFO2011-12-01","ActualArrivalTime","12/01/2011 11:44 AM"
"AA-431-MIA-SFO2011-12-01","ArrivalGate","57"
"AA-3756-ORD-SLC2011-12-01","ExpectedDepartureTime","12/01/2011 12:15 PM"
"AA-3756-ORD-SLC2011-12-01","ActualDepartureTime","12/01/2011 12:41 PM"
"AA-3756-ORD-SLC2011-12-01","DepartureGate","G19"
"AA-3756-ORD-SLC2011-12-01","ExpectedArrivalTime","12/01/2011 02:45 PM"
"AA-3756-ORD-SLC2011-12-01","ActualArrivalTime","12/01/2011 02:50 PM"
"AA-3756-ORD-SLC2011-12-01","ArrivalGate","A3"
"AA-2050-ORD-MIA2011-12-01","ExpectedDepartureTime","12/01/2011 10:40 AM"
"AA-2050-ORD-MIA2011-12-01","ActualDepartureTime","12/01/2011 11:05 AM"
"AA-2050-ORD-MIA2011-12-01","DepartureGate","H15"
"AA-2050-ORD-MIA2011-12-01","ExpectedArrivalTime","12/01/2011 02:45 PM"
"AA-2050-ORD-MIA2011-12-01","ActualArrivalTime","12/01/2011 02:46 PM"
