"ObjectID","PropertyID","PropertyValue"
"AA-1221-MCO-ORD2011-12-29","ExpectedDepartureTime","December 29, 2011               08:00 PM    "
"AA-1221-MCO-ORD2011-12-29","ActualDepartureTime","December 29, 2011               07:54 PM    "
"AA-1221-MCO-ORD2011-12-29","DepartureGate"," 15"
"AA-1221-MCO-ORD2011-12-29","ExpectedArrivalTime","December 29, 2011               09:50 PM    "
"AA-1221-MCO-ORD2011-12-29","ActualArrivalTime","December 29, 2011               09:33 PM    "
"AA-1221-MCO-ORD2011-12-29","ArrivalGate"," K4    "
"AA-4307-ORD-DTW2011-12-29","ExpectedDepartureTime","December 29, 2011               06:45 PM    "
"AA-4307-ORD-DTW2011-12-29","ActualDepartureTime","December 29, 2011               06:42 PM    "
"AA-4307-ORD-DTW2011-12-29","DepartureGate"," G19A"
"AA-4307-ORD-DTW2011-12-29","ExpectedArrivalTime","December 29, 2011               09:10 PM    "
"AA-4307-ORD-DTW2011-12-29","ActualArrivalTime","December 29, 2011               08:46 PM    "
"AA-4307-ORD-DTW2011-12-29","ArrivalGate"," D28    "
"AA-616-DFW-DTW2011-12-29","ExpectedDepartureTime","December 29, 2011               09:05 AM    "
"AA-616-DFW-DTW2011-12-29","ActualDepartureTime","December 29, 2011               09:01 AM    "
"AA-616-DFW-DTW2011-12-29","DepartureGate"," C37"
"AA-616-DFW-DTW2011-12-29","ExpectedArrivalTime","December 29, 2011               12:35 PM    "
"AA-616-DFW-DTW2011-12-29","ActualArrivalTime","December 29, 2011               12:42 PM    "
"AA-616-DFW-DTW2011-12-29","ArrivalGate"," D32    "
"AA-431-MIA-SFO2011-12-29","ExpectedDepartureTime","December 29, 2011               08:35 AM    "
"AA-431-MIA-SFO2011-12-29","ActualDepartureTime","December 29, 2011               08:41 AM    "
"AA-431-MIA-SFO2011-12-29","DepartureGate"," D11"
"AA-431-MIA-SFO2011-12-29","ExpectedArrivalTime","December 29, 2011               11:50 AM    "
"AA-431-MIA-SFO2011-12-29","ActualArrivalTime","December 29, 2011               12:04 PM    "
"AA-431-MIA-SFO2011-12-29","ArrivalGate"," 57    "
"AA-3756-ORD-SLC2011-12-29","ExpectedDepartureTime","December 29, 2011               12:15 PM    "
"AA-3756-ORD-SLC2011-12-29","ActualDepartureTime","December 29, 2011               12:13 PM    "
"AA-3756-ORD-SLC2011-12-29","DepartureGate"," G19"
"AA-3756-ORD-SLC2011-12-29","ExpectedArrivalTime","December 29, 2011               02:45 PM    "
"AA-3756-ORD-SLC2011-12-29","ActualArrivalTime","December 29, 2011               02:33 PM    "
"AA-3756-ORD-SLC2011-12-29","ArrivalGate"," A3    "
"AA-2050-ORD-MIA2011-12-29","ExpectedDepartureTime","December 29, 2011               10:40 AM    "
"AA-2050-ORD-MIA2011-12-29","ActualDepartureTime","December 29, 2011               10:41 AM    "
"AA-2050-ORD-MIA2011-12-29","DepartureGate"," K13"
"AA-2050-ORD-MIA2011-12-29","ExpectedArrivalTime","December 29, 2011               02:45 PM    "
"AA-2050-ORD-MIA2011-12-29","ActualArrivalTime","December 29, 2011               02:33 PM    "
"AA-2050-ORD-MIA2011-12-29","ArrivalGate"," D11    "
"AA-3804-PHL-ORD2011-12-29","ExpectedDepartureTime","December 29, 2011               02:35 PM    "
"AA-3804-PHL-ORD2011-12-29","ActualDepartureTime","December 29, 2011               02:27 PM    "
"AA-3804-PHL-ORD2011-12-29","DepartureGate"," A7"
"AA-3804-PHL-ORD2011-12-29","ExpectedArrivalTime","December 29, 2011               04:05 PM    "
"AA-3804-PHL-ORD2011-12-29","ActualArrivalTime","December 29, 2011               03:37 PM    "
"AA-3804-PHL-ORD2011-12-29","ArrivalGate"," G10    "
"AA-1664-MIA-ATL2011-12-29","ExpectedDepartureTime","December 29, 2011               10:15 AM    "
"AA-1664-MIA-ATL2011-12-29","ActualDepartureTime","December 29, 2011               10:15 AM    "
"AA-1664-MIA-ATL2011-12-29","DepartureGate"," D17"
"AA-1664-MIA-ATL2011-12-29","ExpectedArrivalTime","December 29, 2011               12:10 PM    "
"AA-1664-MIA-ATL2011-12-29","ActualArrivalTime","December 29, 2011               12:13 PM    "
"AA-1664-MIA-ATL2011-12-29","ArrivalGate"," T11    "
"AA-789-ORD-DEN2011-12-29","ExpectedDepartureTime","December 29, 2011               01:05 PM    "
"AA-789-ORD-DEN2011-12-29","ActualDepartureTime","December 29, 2011               01:07 PM    "
"AA-789-ORD-DEN2011-12-29","DepartureGate"," K9"
"AA-789-ORD-DEN2011-12-29","ExpectedArrivalTime","December 29, 2011               02:35 PM    "
"AA-789-ORD-DEN2011-12-29","ActualArrivalTime","December 29, 2011               02:51 PM    "
"AA-789-ORD-DEN2011-12-29","ArrivalGate"," A49    "
"AA-1733-ORD-PHX2011-12-29","ExpectedDepartureTime","December 29, 2011               07:45 PM    "
"AA-1733-ORD-PHX2011-12-29","ActualDepartureTime","December 29, 2011               07:43 PM    "
"AA-1733-ORD-PHX2011-12-29","DepartureGate"," K12"
"AA-1733-ORD-PHX2011-12-29","ExpectedArrivalTime","December 29, 2011               10:30 PM    "
"AA-1733-ORD-PHX2011-12-29","ActualArrivalTime","December 29, 2011     "
"AA-1733-ORD-PHX2011-12-29","ArrivalGate"," 6    "
