"ObjectID","PropertyID","PropertyValue"
"AA-1221-MCO-ORD2011-12-26","ExpectedDepartureTime","December 26, 2011               08:00 PM    "
"AA-1221-MCO-ORD2011-12-26","ActualDepartureTime","December 26, 2011               08:21 PM    "
"AA-1221-MCO-ORD2011-12-26","DepartureGate"," 15"
"AA-1221-MCO-ORD2011-12-26","ExpectedArrivalTime","December 26, 2011               09:50 PM    "
"AA-1221-MCO-ORD2011-12-26","ActualArrivalTime","December 26, 2011               09:57 PM    "
"AA-1221-MCO-ORD2011-12-26","ArrivalGate"," H12    "
"AA-4307-ORD-DTW2011-12-26","ExpectedDepartureTime","December 26, 2011               06:45 PM    "
"AA-4307-ORD-DTW2011-12-26","ActualDepartureTime","December 26, 2011               07:32 PM    "
"AA-4307-ORD-DTW2011-12-26","DepartureGate"," G7"
"AA-4307-ORD-DTW2011-12-26","ExpectedArrivalTime","December 26, 2011               09:10 PM    "
"AA-4307-ORD-DTW2011-12-26","ActualArrivalTime","December 26, 2011               09:46 PM    "
"AA-4307-ORD-DTW2011-12-26","ArrivalGate"," D28    "
"AA-616-DFW-DTW2011-12-26","ExpectedDepartureTime","December 26, 2011               09:05 AM    "
"AA-616-DFW-DTW2011-12-26","ActualDepartureTime","December 26, 2011               09:05 AM    "
"AA-616-DFW-DTW2011-12-26","DepartureGate"," D37"
"AA-616-DFW-DTW2011-12-26","ExpectedArrivalTime","December 26, 2011               12:35 PM    "
"AA-616-DFW-DTW2011-12-26","ActualArrivalTime","December 26, 2011               12:29 PM    "
"AA-616-DFW-DTW2011-12-26","ArrivalGate"," D32    "
"AA-431-MIA-SFO2011-12-26","ExpectedDepartureTime","December 26, 2011               08:35 AM    "
"AA-431-MIA-SFO2011-12-26","ActualDepartureTime","December 26, 2011               08:32 AM    "
"AA-431-MIA-SFO2011-12-26","DepartureGate"," D11"
"AA-431-MIA-SFO2011-12-26","ExpectedArrivalTime","December 26, 2011               11:50 AM    "
"AA-431-MIA-SFO2011-12-26","ActualArrivalTime","December 26, 2011               11:35 AM    "
"AA-431-MIA-SFO2011-12-26","ArrivalGate"," 57    "
"AA-3756-ORD-SLC2011-12-26","ExpectedDepartureTime","December 26, 2011               12:15 PM    "
"AA-3756-ORD-SLC2011-12-26","ActualDepartureTime","December 26, 2011               12:15 PM    "
"AA-3756-ORD-SLC2011-12-26","DepartureGate"," G19"
"AA-3756-ORD-SLC2011-12-26","ExpectedArrivalTime","December 26, 2011               02:45 PM    "
"AA-3756-ORD-SLC2011-12-26","ActualArrivalTime","December 26, 2011               02:33 PM    "
"AA-3756-ORD-SLC2011-12-26","ArrivalGate"," A3    "
"AA-2050-ORD-MIA2011-12-26","ExpectedDepartureTime","December 26, 2011               10:40 AM    "
"AA-2050-ORD-MIA2011-12-26","ActualDepartureTime","December 26, 2011               11:01 AM    "
"AA-2050-ORD-MIA2011-12-26","DepartureGate"," K13"
"AA-2050-ORD-MIA2011-12-26","ExpectedArrivalTime","December 26, 2011               02:45 PM    "
"AA-2050-ORD-MIA2011-12-26","ActualArrivalTime","December 26, 2011               02:53 PM    "
"AA-2050-ORD-MIA2011-12-26","ArrivalGate"," D40    "
"AA-3804-PHL-ORD2011-12-26","ExpectedDepartureTime","December 26, 2011               02:35 PM    "
"AA-3804-PHL-ORD2011-12-26","ActualDepartureTime","December 26, 2011               02:27 PM    "
"AA-3804-PHL-ORD2011-12-26","DepartureGate"," A7"
"AA-3804-PHL-ORD2011-12-26","ExpectedArrivalTime","December 26, 2011               04:05 PM    "
"AA-3804-PHL-ORD2011-12-26","ActualArrivalTime","December 26, 2011               03:36 PM    "
"AA-3804-PHL-ORD2011-12-26","ArrivalGate"," H5    "
"AA-1664-MIA-ATL2011-12-26","ExpectedDepartureTime","December 26, 2011               10:15 AM    "
"AA-1664-MIA-ATL2011-12-26","ActualDepartureTime","December 26, 2011               10:17 AM    "
"AA-1664-MIA-ATL2011-12-26","DepartureGate"," D6"
"AA-1664-MIA-ATL2011-12-26","ExpectedArrivalTime","December 26, 2011               12:10 PM    "
"AA-1664-MIA-ATL2011-12-26","ActualArrivalTime","December 26, 2011               12:12 PM    "
"AA-1664-MIA-ATL2011-12-26","ArrivalGate"," T11    "
"AA-789-ORD-DEN2011-12-26","ExpectedDepartureTime","December 26, 2011               01:05 PM    "
"AA-789-ORD-DEN2011-12-26","ActualDepartureTime","December 26, 2011               01:03 PM    "
"AA-789-ORD-DEN2011-12-26","DepartureGate"," H11B"
"AA-789-ORD-DEN2011-12-26","ExpectedArrivalTime","December 26, 2011               02:35 PM    "
"AA-789-ORD-DEN2011-12-26","ActualArrivalTime","December 26, 2011               02:30 PM    "
"AA-789-ORD-DEN2011-12-26","ArrivalGate"," A49    "
"AA-1733-ORD-PHX2011-12-26","ExpectedDepartureTime","December 26, 2011               07:45 PM    "
"AA-1733-ORD-PHX2011-12-26","ActualDepartureTime","December 26, 2011               07:49 PM    "
"AA-1733-ORD-PHX2011-12-26","DepartureGate"," K12"
"AA-1733-ORD-PHX2011-12-26","ExpectedArrivalTime","December 26, 2011               10:30 PM    "
"AA-1733-ORD-PHX2011-12-26","ActualArrivalTime","December 26, 2011     "
"AA-1733-ORD-PHX2011-12-26","ArrivalGate"," 6    "
"AA-1733-ORD-PHX2011-12-26","ExpectedDepartureTime","December 26, 2011               07:45 PM    "
"AA-1733-ORD-PHX2011-12-26","ActualDepartureTime","December 26, 2011               07:49 PM    "
"AA-1733-ORD-PHX2011-12-26","DepartureGate"," K12"
"AA-1733-ORD-PHX2011-12-26","ExpectedArrivalTime","December 26, 2011               10:30 PM    "
"AA-1733-ORD-PHX2011-12-26","ActualArrivalTime","December 26, 2011     "
"AA-1733-ORD-PHX2011-12-26","ArrivalGate"," 6    "
"AA-4277-CVG-JFK2011-12-26","ExpectedDepartureTime","December 26, 2011               12:10 PM    "
"AA-4277-CVG-JFK2011-12-26","ActualDepartureTime","December 26, 2011               12:03 PM    "
"AA-4277-CVG-JFK2011-12-26","DepartureGate"," 1"
