"ObjectID","PropertyID","PropertyValue"
"AA-1221-MCO-ORD2011-12-31","ExpectedDepartureTime","December 31, 2011               08:00 PM    "
"AA-1221-MCO-ORD2011-12-31","ActualDepartureTime","December 31, 2011               07:56 PM    "
"AA-1221-MCO-ORD2011-12-31","DepartureGate"," 15"
"AA-1221-MCO-ORD2011-12-31","ExpectedArrivalTime","December 31, 2011               09:50 PM    "
"AA-1221-MCO-ORD2011-12-31","ActualArrivalTime","December 31, 2011               09:31 PM    "
"AA-1221-MCO-ORD2011-12-31","ArrivalGate"," K1    "
"AA-518-MIA-JFK2011-12-31","ExpectedDepartureTime","December 31, 2011               06:30 AM    "
"AA-518-MIA-JFK2011-12-31","ActualDepartureTime","December 31, 2011               06:28 AM    "
"AA-518-MIA-JFK2011-12-31","DepartureGate"," D23"
"AA-518-MIA-JFK2011-12-31","ExpectedArrivalTime","December 31, 2011               09:15 AM    "
"AA-518-MIA-JFK2011-12-31","ActualArrivalTime","December 31, 2011               08:48 AM    "
"AA-518-MIA-JFK2011-12-31","ArrivalGate"," 46    "
"AA-1640-MIA-MCO2011-12-31","ExpectedDepartureTime","December 31, 2011               06:30 PM    "
"AA-1640-MIA-MCO2011-12-31","ActualDepartureTime","December 31, 2011     "
"AA-1640-MIA-MCO2011-12-31","DepartureGate"," D1"
"AA-1640-MIA-MCO2011-12-31","ExpectedArrivalTime","December 31, 2011               07:25 PM    "
"AA-1640-MIA-MCO2011-12-31","ActualArrivalTime","December 31, 2011     "
"AA-1640-MIA-MCO2011-12-31","ArrivalGate"," 14    "
"AA-4307-ORD-DTW2011-12-31","ExpectedDepartureTime","December 31, 2011               06:45 PM    "
"AA-4307-ORD-DTW2011-12-31","ActualDepartureTime","December 31, 2011               06:44 PM    "
"AA-4307-ORD-DTW2011-12-31","DepartureGate"," G6B"
"AA-4307-ORD-DTW2011-12-31","ExpectedArrivalTime","December 31, 2011               09:10 PM    "
"AA-4307-ORD-DTW2011-12-31","ActualArrivalTime","December 31, 2011               09:04 PM    "
"AA-4307-ORD-DTW2011-12-31","ArrivalGate"," D19    "
"AA-2525-DFW-MIA2011-12-31","ExpectedDepartureTime","December 31, 2011               07:25 AM    "
"AA-2525-DFW-MIA2011-12-31","ActualDepartureTime","December 31, 2011               07:26 AM    "
"AA-2525-DFW-MIA2011-12-31","DepartureGate"," C8"
"AA-2525-DFW-MIA2011-12-31","ExpectedArrivalTime","December 31, 2011               11:10 AM    "
"AA-2525-DFW-MIA2011-12-31","ActualArrivalTime","December 31, 2011               11:10 AM    "
"AA-2525-DFW-MIA2011-12-31","ArrivalGate"," D21    "
"AA-616-DFW-DTW2011-12-31","ExpectedDepartureTime","December 31, 2011               09:05 AM    "
"AA-616-DFW-DTW2011-12-31","ActualDepartureTime","December 31, 2011               09:00 AM    "
"AA-616-DFW-DTW2011-12-31","DepartureGate"," C7"
"AA-616-DFW-DTW2011-12-31","ExpectedArrivalTime","December 31, 2011               12:35 PM    "
"AA-616-DFW-DTW2011-12-31","ActualArrivalTime","December 31, 2011               12:36 PM    "
"AA-616-DFW-DTW2011-12-31","ArrivalGate"," D32    "
"AA-431-MIA-SFO2011-12-31","ExpectedDepartureTime","December 31, 2011               08:35 AM    "
"AA-431-MIA-SFO2011-12-31","ActualDepartureTime","December 31, 2011               08:48 AM    "
"AA-431-MIA-SFO2011-12-31","DepartureGate"," E9"
"AA-431-MIA-SFO2011-12-31","ExpectedArrivalTime","December 31, 2011               11:50 AM    "
