"ObjectID","PropertyID","PropertyValue"
"AA-1221-MCO-ORD2011-12-02","ExpectedDepartureTime","12/02/2011 08:00 PM"
"AA-1221-MCO-ORD2011-12-02","ActualDepartureTime","12/02/2011 08:07 PM"
"AA-1221-MCO-ORD2011-12-02","DepartureGate","15"
"AA-1221-MCO-ORD2011-12-02","ExpectedArrivalTime","12/02/2011 09:50 PM"
"AA-1221-MCO-ORD2011-12-02","ActualArrivalTime","12/02/2011 09:37 PM"
"AA-1221-MCO-ORD2011-12-02","ArrivalGate","H11B"
"AA-4307-ORD-DTW2011-12-02","ExpectedDepartureTime","12/02/2011 06:45 PM"
"AA-4307-ORD-DTW2011-12-02","ActualDepartureTime","12/02/2011 07:07 PM"
"AA-4307-ORD-DTW2011-12-02","DepartureGate","G19A"
"AA-4307-ORD-DTW2011-12-02","ExpectedArrivalTime","12/02/2011 09:10 PM"
"AA-4307-ORD-DTW2011-12-02","ActualArrivalTime","12/02/2011 09:06 PM"
"AA-4307-ORD-DTW2011-12-02","ArrivalGate","D28"
"AA-616-DFW-DTW2011-12-02","ExpectedDepartureTime","12/02/2011 09:05 AM"
"AA-616-DFW-DTW2011-12-02","ActualDepartureTime","12/02/2011 09:14 AM"
"AA-616-DFW-DTW2011-12-02","DepartureGate","C14"
"AA-616-DFW-DTW2011-12-02","ExpectedArrivalTime","12/02/2011 12:35 PM"
"AA-616-DFW-DTW2011-12-02","ActualArrivalTime","12/02/2011 12:19 PM"
"AA-616-DFW-DTW2011-12-02","ArrivalGate","D32"
"AA-431-MIA-SFO2011-12-02","ExpectedDepartureTime","12/02/2011 08:35 AM"
"AA-431-MIA-SFO2011-12-02","ActualDepartureTime","12/02/2011 08:52 AM"
"AA-431-MIA-SFO2011-12-02","DepartureGate","D40"
"AA-431-MIA-SFO2011-12-02","ExpectedArrivalTime","12/02/2011 11:50 AM"
"AA-431-MIA-SFO2011-12-02","ActualArrivalTime","12/02/2011 11:41 AM"
"AA-431-MIA-SFO2011-12-02","ArrivalGate","56A"
"AA-3756-ORD-SLC2011-12-02","ExpectedDepartureTime","12/02/2011 12:15 PM"
"AA-3756-ORD-SLC2011-12-02","ActualDepartureTime","12/02/2011 12:29 PM"
"AA-3756-ORD-SLC2011-12-02","DepartureGate","H3A"
"AA-3756-ORD-SLC2011-12-02","ExpectedArrivalTime","12/02/2011 02:45 PM"
"AA-3756-ORD-SLC2011-12-02","ActualArrivalTime","12/02/2011 02:41 PM"
"AA-3756-ORD-SLC2011-12-02","ArrivalGate","A3"
"AA-2050-ORD-MIA2011-12-02","ExpectedDepartureTime","12/02/2011 10:40 AM"
"AA-2050-ORD-MIA2011-12-02","ActualDepartureTime","12/02/2011 10:53 AM"
"AA-2050-ORD-MIA2011-12-02","DepartureGate","H15"
"AA-2050-ORD-MIA2011-12-02","ExpectedArrivalTime","12/02/2011 02:45 PM"
"AA-2050-ORD-MIA2011-12-02","ActualArrivalTime","12/02/2011 02:26 PM"
"AA-2050-ORD-MIA2011-12-02","ArrivalGate","D1"
"AA-3804-PHL-ORD2011-12-02","ExpectedDepartureTime","12/02/2011 02:35 PM"
"AA-3804-PHL-ORD2011-12-02","ActualDepartureTime","12/02/2011 02:42 PM"
"AA-3804-PHL-ORD2011-12-02","DepartureGate","A7"
"AA-3804-PHL-ORD2011-12-02","ExpectedArrivalTime","12/02/2011 04:05 PM"
"AA-3804-PHL-ORD2011-12-02","ActualArrivalTime","12/02/2011 03:46 PM"
"AA-3804-PHL-ORD2011-12-02","ArrivalGate","G1B"
"AA-1664-MIA-ATL2011-12-02","ExpectedDepartureTime","12/02/2011 10:15 AM"
"AA-1664-MIA-ATL2011-12-02","ActualDepartureTime","12/02/2011 10:39 AM"
"AA-1664-MIA-ATL2011-12-02","DepartureGate","D36"
"AA-1664-MIA-ATL2011-12-02","ExpectedArrivalTime","12/02/2011 12:10 PM"
"AA-1664-MIA-ATL2011-12-02","ActualArrivalTime","12/02/2011 12:18 PM"
"AA-1664-MIA-ATL2011-12-02","ArrivalGate","T11"
"AA-789-ORD-DEN2011-12-02","ExpectedDepartureTime","12/02/2011 01:05 PM"
"AA-789-ORD-DEN2011-12-02","ActualDepartureTime","12/02/2011 01:19 PM"
"AA-789-ORD-DEN2011-12-02","DepartureGate","K9"
"AA-789-ORD-DEN2011-12-02","ExpectedArrivalTime","12/02/2011 02:35 PM"
"AA-789-ORD-DEN2011-12-02","ActualArrivalTime","12/02/2011 02:50 PM"
"AA-789-ORD-DEN2011-12-02","ArrivalGate","A49"
"AA-1733-ORD-PHX2011-12-02","ExpectedDepartureTime","12/02/2011 07:45 PM"
"AA-1733-ORD-PHX2011-12-02","ActualDepartureTime","12/02/2011 07:55 PM"
"AA-1733-ORD-PHX2011-12-02","DepartureGate","H14"
"AA-1733-ORD-PHX2011-12-02","ExpectedArrivalTime","12/02/2011 10:30 PM"
"AA-1733-ORD-PHX2011-12-02","ArrivalGate","6"
"AA-1733-ORD-PHX2011-12-02","ExpectedDepartureTime","12/02/2011 07:45 PM"
"AA-1733-ORD-PHX2011-12-02","ActualDepartureTime","12/02/2011 07:55 PM"
"AA-1733-ORD-PHX2011-12-02","DepartureGate","H14"
"AA-1733-ORD-PHX2011-12-02","ExpectedArrivalTime","12/02/2011 10:30 PM"
"AA-1733-ORD-PHX2011-12-02","ArrivalGate","6"
"AA-4277-CVG-JFK2011-12-02","ExpectedDepartureTime","12/02/2011 12:10 PM"
"AA-4277-CVG-JFK2011-12-02","ActualDepartureTime","12/02/2011 12:22 PM"
"AA-4277-CVG-JFK2011-12-02","DepartureGate","1"
