"ObjectID","PropertyID","PropertyValue"
"AA-1221-MCO-ORD2011-12-19","ExpectedDepartureTime","December 19, 2011               08:00 PM    "
"AA-1221-MCO-ORD2011-12-19","ActualDepartureTime","December 19, 2011               07:54 PM    "
"AA-1221-MCO-ORD2011-12-19","DepartureGate"," 15"
"AA-1221-MCO-ORD2011-12-19","ExpectedArrivalTime","December 19, 2011               09:50 PM    "
"AA-1221-MCO-ORD2011-12-19","ActualArrivalTime","December 19, 2011               09:41 PM    "
"AA-1221-MCO-ORD2011-12-19","ArrivalGate"," K19    "
"AA-4307-ORD-DTW2011-12-19","ExpectedDepartureTime","December 19, 2011               06:45 PM    "
"AA-4307-ORD-DTW2011-12-19","ActualDepartureTime","December 19, 2011               06:43 PM    "
"AA-4307-ORD-DTW2011-12-19","DepartureGate"," G19A"
"AA-4307-ORD-DTW2011-12-19","ExpectedArrivalTime","December 19, 2011               09:10 PM    "
"AA-4307-ORD-DTW2011-12-19","ActualArrivalTime","December 19, 2011               09:10 PM    "
"AA-4307-ORD-DTW2011-12-19","ArrivalGate"," D28    "
"AA-616-DFW-DTW2011-12-19","ExpectedDepartureTime","December 19, 2011               09:05 AM    "
"AA-616-DFW-DTW2011-12-19","ActualDepartureTime","December 19, 2011               09:04 AM    "
"AA-616-DFW-DTW2011-12-19","DepartureGate"," C7"
"AA-616-DFW-DTW2011-12-19","ExpectedArrivalTime","December 19, 2011               12:35 PM    "
"AA-616-DFW-DTW2011-12-19","ActualArrivalTime","December 19, 2011               12:23 PM    "
"AA-616-DFW-DTW2011-12-19","ArrivalGate"," D32    "
"AA-431-MIA-SFO2011-12-19","ExpectedDepartureTime","December 19, 2011               08:35 AM    "
"AA-431-MIA-SFO2011-12-19","ActualDepartureTime","December 19, 2011               08:31 AM    "
"AA-431-MIA-SFO2011-12-19","DepartureGate"," D50"
"AA-431-MIA-SFO2011-12-19","ExpectedArrivalTime","December 19, 2011               11:50 AM    "
"AA-431-MIA-SFO2011-12-19","ActualArrivalTime","December 19, 2011               10:56 AM    "
"AA-431-MIA-SFO2011-12-19","ArrivalGate"," 57    "
"AA-3756-ORD-SLC2011-12-19","ExpectedDepartureTime","December 19, 2011               12:15 PM    "
"AA-3756-ORD-SLC2011-12-19","ActualDepartureTime","December 19, 2011               01:06 PM    "
"AA-3756-ORD-SLC2011-12-19","DepartureGate"," G17"
"AA-3756-ORD-SLC2011-12-19","ExpectedArrivalTime","December 19, 2011               02:45 PM    "
"AA-3756-ORD-SLC2011-12-19","ActualArrivalTime","December 19, 2011               03:20 PM    "
"AA-3756-ORD-SLC2011-12-19","ArrivalGate"," A3    "
"AA-2050-ORD-MIA2011-12-19","ExpectedDepartureTime","December 19, 2011               10:40 AM    "
"AA-2050-ORD-MIA2011-12-19","ActualDepartureTime","December 19, 2011               11:13 AM    "
"AA-2050-ORD-MIA2011-12-19","DepartureGate"," K15"
"AA-2050-ORD-MIA2011-12-19","ExpectedArrivalTime","December 19, 2011               02:45 PM    "
"AA-2050-ORD-MIA2011-12-19","ActualArrivalTime","December 19, 2011               03:19 PM    "
"AA-2050-ORD-MIA2011-12-19","ArrivalGate"," D24    "
"AA-3804-PHL-ORD2011-12-19","ExpectedDepartureTime","December 19, 2011               02:35 PM    "
"AA-3804-PHL-ORD2011-12-19","ActualDepartureTime","December 19, 2011               02:28 PM    "
"AA-3804-PHL-ORD2011-12-19","DepartureGate"," A7"
"AA-3804-PHL-ORD2011-12-19","ExpectedArrivalTime","December 19, 2011               04:05 PM    "
"AA-3804-PHL-ORD2011-12-19","ActualArrivalTime","December 19, 2011               03:43 PM    "
"AA-3804-PHL-ORD2011-12-19","ArrivalGate"," G18    "
"AA-1664-MIA-ATL2011-12-19","ExpectedDepartureTime","December 19, 2011               10:15 AM    "
"AA-1664-MIA-ATL2011-12-19","ActualDepartureTime","December 19, 2011               10:15 AM    "
"AA-1664-MIA-ATL2011-12-19","DepartureGate"," D32"
"AA-1664-MIA-ATL2011-12-19","ExpectedArrivalTime","December 19, 2011               12:10 PM    "
"AA-1664-MIA-ATL2011-12-19","ActualArrivalTime","December 19, 2011               12:10 PM    "
"AA-1664-MIA-ATL2011-12-19","ArrivalGate"," T10    "
"AA-789-ORD-DEN2011-12-19","ExpectedDepartureTime","December 19, 2011               01:05 PM    "
"AA-789-ORD-DEN2011-12-19","ActualDepartureTime","December 19, 2011               01:04 PM    "
"AA-789-ORD-DEN2011-12-19","DepartureGate"," H11A"
"AA-789-ORD-DEN2011-12-19","ExpectedArrivalTime","December 19, 2011               02:35 PM    "
"AA-789-ORD-DEN2011-12-19","ActualArrivalTime","December 19, 2011               02:41 PM    "
"AA-789-ORD-DEN2011-12-19","ArrivalGate"," A49    "
"AA-1733-ORD-PHX2011-12-19","ExpectedDepartureTime","December 19, 2011               07:45 PM    "
"AA-1733-ORD-PHX2011-12-19","ActualDepartureTime","December 19, 2011               07:51 PM    "
"AA-1733-ORD-PHX2011-12-19","DepartureGate"," K15"
"AA-1733-ORD-PHX2011-12-19","ExpectedArrivalTime","December 19, 2011               10:30 PM    "
"AA-1733-ORD-PHX2011-12-19","ActualArrivalTime","December 19, 2011     "
