"ObjectID","PropertyID","PropertyValue"
"AA-1221-MCO-ORD2011-12-10","ExpectedDepartureTime","December 10, 2011               08:00 PM    "
"AA-1221-MCO-ORD2011-12-10","ActualDepartureTime","December 10, 2011               07:54 PM    "
"AA-1221-MCO-ORD2011-12-10","DepartureGate"," 15"
"AA-1221-MCO-ORD2011-12-10","ExpectedArrivalTime","December 10, 2011               09:50 PM    "
"AA-1221-MCO-ORD2011-12-10","ActualArrivalTime","December 10, 2011               09:36 PM    "
"AA-1221-MCO-ORD2011-12-10","ArrivalGate"," H11B    "
"AA-4307-ORD-DTW2011-12-10","ExpectedDepartureTime","December 10, 2011               08:05 PM    "
"AA-4307-ORD-DTW2011-12-10","ActualDepartureTime","December 10, 2011               08:23 PM    "
"AA-4307-ORD-DTW2011-12-10","DepartureGate"," G19A"
"AA-4307-ORD-DTW2011-12-10","ExpectedArrivalTime","December 10, 2011               10:20 PM    "
"AA-4307-ORD-DTW2011-12-10","ActualArrivalTime","December 10, 2011               10:33 PM    "
"AA-4307-ORD-DTW2011-12-10","ArrivalGate"," D19    "
"AA-616-DFW-DTW2011-12-10","ExpectedDepartureTime","December 10, 2011               09:05 AM    "
"AA-616-DFW-DTW2011-12-10","ActualDepartureTime","December 10, 2011               08:59 AM    "
"AA-616-DFW-DTW2011-12-10","DepartureGate"," C24"
"AA-616-DFW-DTW2011-12-10","ExpectedArrivalTime","December 10, 2011               12:35 PM    "
"AA-616-DFW-DTW2011-12-10","ActualArrivalTime","December 10, 2011               12:38 PM    "
"AA-616-DFW-DTW2011-12-10","ArrivalGate"," D32    "
"AA-431-MIA-SFO2011-12-10","ExpectedDepartureTime","December 10, 2011               08:35 AM    "
"AA-431-MIA-SFO2011-12-10","ActualDepartureTime","December 10, 2011               08:30 AM    "
"AA-431-MIA-SFO2011-12-10","DepartureGate"," D50"
"AA-431-MIA-SFO2011-12-10","ExpectedArrivalTime","December 10, 2011               11:50 AM    "
"AA-431-MIA-SFO2011-12-10","ActualArrivalTime","December 10, 2011               11:06 AM    "
"AA-431-MIA-SFO2011-12-10","ArrivalGate"," 57    "
"AA-3756-ORD-SLC2011-12-10","ExpectedDepartureTime","December 10, 2011               12:15 PM    "
"AA-3756-ORD-SLC2011-12-10","ActualDepartureTime","December 10, 2011               12:10 PM    "
"AA-3756-ORD-SLC2011-12-10","DepartureGate"," G5"
"AA-3756-ORD-SLC2011-12-10","ExpectedArrivalTime","December 10, 2011               02:45 PM    "
"AA-3756-ORD-SLC2011-12-10","ActualArrivalTime","December 10, 2011               02:10 PM    "
"AA-3756-ORD-SLC2011-12-10","ArrivalGate"," A3    "
"AA-2050-ORD-MIA2011-12-10","ExpectedDepartureTime","December 10, 2011               10:40 AM    "
"AA-2050-ORD-MIA2011-12-10","ActualDepartureTime","December 10, 2011               10:47 AM    "
"AA-2050-ORD-MIA2011-12-10","DepartureGate"," K15"
"AA-2050-ORD-MIA2011-12-10","ExpectedArrivalTime","December 10, 2011               02:45 PM    "
"AA-2050-ORD-MIA2011-12-10","ActualArrivalTime","December 10, 2011               02:44 PM    "
"AA-2050-ORD-MIA2011-12-10","ArrivalGate"," D1    "
"AA-3804-PHL-ORD2011-12-10","ExpectedDepartureTime","December 10, 2011               02:35 PM    "
"AA-3804-PHL-ORD2011-12-10","ActualDepartureTime","December 10, 2011               02:27 PM    "
"AA-3804-PHL-ORD2011-12-10","DepartureGate"," A7"
"AA-3804-PHL-ORD2011-12-10","ExpectedArrivalTime","December 10, 2011               04:05 PM    "
"AA-3804-PHL-ORD2011-12-10","ActualArrivalTime","December 10, 2011               03:30 PM    "
"AA-3804-PHL-ORD2011-12-10","ArrivalGate"," G4    "
"AA-1664-MIA-ATL2011-12-10","ExpectedDepartureTime","December 10, 2011               10:15 AM    "
